Year,Name,College,POS,Height (in),Weight (lbs),40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,Win-Loss Record,Round,Pick,Team,Age,To,AP1,PB,St,CarAV,DrAV,Solo,Int,Sacks,Drafted,Solos_Per_Year,Ints_Per_Year,Sacks_Per_Year,Solos_Per_Game
2005.0,Ryan Claridge,Nevada Las Vegas,OLB,74.0,254.0,4.7082217090069305,21.68733850129199,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,,5.0,170.0,NWE,,2006.0,0.0,0.0,0.0,,,0.0,0.0,0.0,D,0.0,0.0,0.0,0.0
2005.0,Dan Cody,Oklahoma,DE,77.5,254.0,4.7082217090069305,21.68733850129199,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,8-4-0,2.0,53.0,BAL,23.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,0.0,0.0,0.0,0.0
2005.0,Shaun Cody,Southern California,DT,76.0,293.0,4.95,34.0,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,12-1-0,2.0,37.0,DET,22.0,2012.0,0.0,0.0,4.0,27.0,5.0,122.0,1.0,3.0,D,17.43,0.14,0.43,1.089375
2005.0,Trent Cole,Cincinnati,OLB,74.25,236.0,4.7082217090069305,21.68733850129199,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,4-7-0,5.0,146.0,PHI,22.0,2016.0,0.0,2.0,9.0,70.0,67.0,467.0,1.0,90.5,D,42.45,0.09,8.23,2.653125
2005.0,Nick Collins,Bethune-Cookman (FL),CB,71.13,206.0,4.42,11.0,40.0,113.0,4.16,6.94,,2.0,51.0,GNB,22.0,2011.0,0.0,3.0,6.0,43.0,43.0,345.0,21.0,1.0,D,57.5,3.5,0.17,3.59375
2005.0,Sean Considine,Iowa,FS,72.13,212.0,4.53,19.0,37.0,116.0,3.92,7.09,7-5-0,4.0,102.0,PHI,22.0,2012.0,0.0,0.0,2.0,14.0,9.0,195.0,4.0,2.5,D,27.86,0.57,0.36,1.74125
2005.0,Channing Crowder,Florida,ILB,74.25,252.0,4.7082217090069305,21.68733850129199,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,9-3-0,3.0,70.0,MIA,21.0,2010.0,0.0,0.0,6.0,31.0,31.0,343.0,1.0,2.5,D,68.6,0.2,0.5,4.2875
2005.0,Travis Daniels,Louisiana State,CB,72.63,194.0,4.59,21.68733850129199,35.0,117.0,3.97,6.95,11-2-0,4.0,104.0,MIA,22.0,2012.0,0.0,0.0,1.0,14.0,11.0,145.0,6.0,0.0,D,20.71,0.86,0.0,1.294375
2005.0,Chauncey Davis,Florida State,DE,73.88,273.0,4.84,22.0,37.0,117.0,4.44,7.66,8-5-0,4.0,128.0,ATL,22.0,2011.0,0.0,0.0,1.0,20.0,19.0,150.0,2.0,11.0,D,25.0,0.33,1.83,1.5625
2005.0,Thomas Davis,Georgia,FS,73.0,230.0,4.64,21.68733850129199,36.5,115.0,3.97,7.09,10-3-0,1.0,14.0,CAR,22.0,2020.0,1.0,3.0,12.0,78.0,74.0,859.0,13.0,29.0,D,57.27,0.87,1.93,3.579375
2005.0,Atiyyah Ellison,Missouri,DT,76.25,305.0,5.1,25.0,27.5,99.0,4.79,8.0,7-5-0,3.0,89.0,CAR,23.0,2009.0,0.0,0.0,0.0,0.0,,15.0,0.0,0.0,D,3.75,0.0,0.0,0.234375
2005.0,Ben Emanuel,UCLA,FS,74.75,212.0,4.57,21.0,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,10-2-0,5.0,171.0,CAR,23.0,2005.0,0.0,0.0,0.0,3.0,,34.0,1.0,0.5,D,34.0,1.0,0.0,34.0
2005.0,Ronald Fields,Mississippi State,DT,74.38,313.0,5.16,21.68733850129199,27.0,100.0,4.68,8.01,3-8-0,5.0,137.0,SFO,23.0,2011.0,0.0,0.0,2.0,13.0,6.0,102.0,0.0,1.0,D,17.0,0.0,0.17,1.0625
2005.0,Alfred Fincher,Connecticut,ILB,73.38,238.0,4.68,25.0,31.5,112.0,4.48,7.7,5-6-0,3.0,82.0,NOR,22.0,2008.0,0.0,0.0,0.0,3.0,2.0,18.0,0.0,0.0,D,6.0,0.0,0.0,0.375
2005.0,Dustin Fox,Ohio State,FS,70.88,191.0,4.43,7.0,43.5,116.59947643979058,4.280972644376902,7.203437499999993,10-2-0,3.0,80.0,MIN,22.0,2008.0,0.0,0.0,0.0,0.0,,7.0,0.0,0.0,D,2.33,0.0,0.0,0.145625
2005.0,Domonique Foxworth,Maryland,CB,71.13,184.0,4.39,14.0,41.0,125.0,3.89,6.78,5-6-0,3.0,97.0,DEN,22.0,2011.0,0.0,0.0,2.0,17.0,6.0,228.0,8.0,0.0,D,38.0,1.33,0.0,2.375
2005.0,Vincent Fuller,Virginia Tech,FS,73.13,189.0,4.7082217090069305,21.68733850129199,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,11-2-0,4.0,108.0,TEN,23.0,2011.0,0.0,0.0,0.0,8.0,8.0,142.0,6.0,2.0,D,23.67,1.0,0.33,1.479375
2005.0,Matt Giordano,California,FS,70.75,199.0,4.7082217090069305,21.68733850129199,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,8-4-0,4.0,135.0,IND,22.0,2013.0,0.0,0.0,1.0,16.0,5.0,180.0,11.0,1.0,D,22.5,1.38,0.12,1.40625
2005.0,Eric Green,Virginia Tech,CB,71.38,198.0,4.56,21.68733850129199,38.0,120.0,3.9,7.203437499999993,11-2-0,3.0,75.0,ARI,23.0,2008.0,0.0,0.0,2.0,11.0,11.0,152.0,2.0,0.0,D,50.67,0.67,0.0,3.166875
2005.0,Boomer Grigsby,Illinois State,ILB,71.75,249.0,4.6,32.0,35.5,112.0,4.280972644376902,7.1,,5.0,138.0,KAN,23.0,2008.0,0.0,0.0,0.0,2.0,2.0,31.0,0.0,0.0,D,10.33,0.0,0.0,0.645625
2005.0,Tyjuan Hagler,Cincinnati,OLB,71.6,236.0,4.61,35.0,35.5,114.0,4.07,7.21,4-7-0,5.0,173.0,IND,23.0,2010.0,0.0,0.0,1.0,11.0,11.0,126.0,1.0,2.0,D,25.2,0.2,0.4,1.575
2005.0,Michael Hawkins,Oklahoma,FS,73.25,178.0,4.7082217090069305,21.68733850129199,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,8-4-0,5.0,167.0,GNB,22.0,2006.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,D,13.0,0.0,0.0,0.8125
2005.0,Anttaj Hawthorne,Wisconsin,DT,75.38,321.0,5.25,21.0,27.0,98.0,4.69,8.0,10-3-0,6.0,175.0,OAK,23.0,2006.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,D,12.0,0.0,0.0,0.75
2005.0,Kelvin Hayden,Illinois,CB,70.38,197.0,4.52,17.0,34.0,111.0,3.9,6.87,2-9-0,2.0,60.0,IND,22.0,2012.0,0.0,0.0,4.0,24.0,21.0,285.0,12.0,0.0,D,40.71,1.71,0.0,2.544375
2005.0,Jovan Haye,Vanderbilt,DE,74.0,284.0,4.77,33.0,34.0,110.0,4.35,7.38,5-6-0,6.0,189.0,CAR,23.0,2011.0,0.0,0.0,3.0,25.0,0.0,128.0,0.0,6.5,D,21.33,0.0,1.08,1.333125
2005.0,Reynaldo Hill,Florida,CB,71.0,187.0,4.7082217090069305,21.68733850129199,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,9-3-0,7.0,218.0,TEN,23.0,2008.0,0.0,0.0,2.0,11.0,11.0,99.0,6.0,0.0,D,33.0,2.0,0.0,2.0625
2005.0,Ellis Hobbs,Iowa State,CB,69.0,192.0,4.49,12.0,42.0,121.0,4.07,6.8,7-5-0,3.0,84.0,NWE,22.0,2010.0,0.0,0.0,4.0,28.0,26.0,185.0,10.0,2.5,D,37.0,2.0,0.5,2.3125
2005.0,Alphonso Hodge,Miami (OH),CB,70.75,203.0,4.47,20.0,34.0,116.59947643979058,3.99,7.203437499999993,7-4-0,5.0,147.0,KAN,,2006.0,0.0,0.0,0.0,,,0.0,0.0,0.0,D,0.0,0.0,0.0,0.0
2005.0,Daven Holly,Cincinnati,CB,70.38,192.0,4.44,15.0,39.0,113.0,4.08,7.16,4-7-0,7.0,215.0,SFO,23.0,2007.0,0.0,0.0,1.0,10.0,,100.0,5.0,0.0,D,50.0,2.5,0.0,3.125
2005.0,Jeb Huckeba,Arkansas,DE,76.38,252.0,4.7082217090069305,21.68733850129199,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,4-7-0,5.0,159.0,SEA,,2006.0,0.0,0.0,0.0,,,0.0,0.0,0.0,D,0.0,0.0,0.0,0.0
2005.0,Marlin Jackson,Michigan,CB,72.63,198.0,4.52,23.0,36.0,125.0,3.96,6.95,7-5-0,1.0,29.0,IND,22.0,2009.0,0.0,0.0,2.0,13.0,13.0,224.0,4.0,0.5,D,56.0,1.0,0.12,3.5
2005.0,Erasmus James,Wisconsin,DE,76.13,266.0,4.86,21.68733850129199,37.5,120.0,4.37,7.56,10-3-0,1.0,18.0,MIN,22.0,2008.0,0.0,0.0,1.0,6.0,6.0,31.0,0.0,5.0,D,10.33,0.0,1.67,0.645625
2005.0,Jason Jefferson,Wisconsin,DT,73.63,310.0,5.1,21.68733850129199,28.5,102.0,4.48,7.8,10-3-0,6.0,193.0,NOR,23.0,2008.0,0.0,0.0,0.0,3.0,,21.0,0.0,0.0,D,7.0,0.0,0.0,0.4375
2005.0,Derrick Johnson,Texas,OLB,75.25,242.0,4.54,21.68733850129199,37.5,120.0,3.87,7.2,13-0-0,1.0,15.0,KAN,22.0,2018.0,1.0,4.0,11.0,84.0,84.0,955.0,14.0,27.5,D,73.46,1.08,2.12,4.59125
2005.0,Derrick Johnson,Texas,OLB,75.25,242.0,4.54,21.68733850129199,37.5,120.0,3.87,7.2,13-0-0,6.0,205.0,SFO,23.0,2006.0,0.0,0.0,0.0,2.0,2.0,36.0,0.0,1.0,D,36.0,0.0,1.0,2.25
2005.0,Travis Johnson,Florida State,DT,75.63,305.0,4.7082217090069305,21.68733850129199,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,8-5-0,1.0,16.0,HOU,23.0,2010.0,0.0,0.0,3.0,16.0,14.0,109.0,1.0,3.0,D,21.8,0.2,0.6,1.3625
2005.0,Adam Jones,West Virginia,CB,69.5,187.0,4.7082217090069305,21.68733850129199,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,11-1-0,1.0,6.0,TEN,21.0,2018.0,1.0,1.0,6.0,52.0,13.0,421.0,17.0,3.0,D,32.38,1.31,0.23,2.02375
2005.0,Eric King,Wake Forest,CB,68.5,189.0,4.49,12.0,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,4-7-0,5.0,156.0,BUF,23.0,2010.0,0.0,0.0,0.0,4.0,1.0,69.0,0.0,0.0,D,13.8,0.0,0.0,0.8625
2005.0,Khari Long,Baylor,DE,75.63,257.0,4.76,27.0,38.5,121.0,4.07,7.22,5-6-0,6.0,199.0,KAN,23.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,0.0,0.0,0.0,0.0
2005.0,Andre Maddox,North Carolina State,SS,72.63,205.0,4.51,17.0,36.5,127.0,4.280972644376902,7.33,7-5-0,5.0,161.0,NYJ,,2006.0,0.0,0.0,0.0,,,0.0,0.0,0.0,D,0.0,0.0,0.0,0.0
2005.0,Matt McCoy,San Diego State,OLB,72.25,245.0,4.7082217090069305,21.68733850129199,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,5-7-0,2.0,63.0,PHI,22.0,2011.0,0.0,0.0,1.0,9.0,6.0,110.0,0.0,2.0,D,18.33,0.0,0.33,1.145625
2005.0,Robert McCune,Louisville,ILB,72.0,245.0,4.51,34.0,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,9-3-0,5.0,154.0,WAS,26.0,2008.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,D,3.0,0.0,0.0,0.1875
2005.0,Bryant McFadden,Florida State,CB,71.75,193.0,4.53,23.0,38.5,126.0,4.04,7.203437499999993,8-5-0,2.0,62.0,PIT,23.0,2011.0,0.0,0.0,3.0,25.0,21.0,272.0,9.0,4.0,D,45.33,1.5,0.67,2.833125
2005.0,David McMillan,Kansas,DE,75.0,262.0,4.58,16.0,34.0,120.0,4.07,7.11,7-5-0,5.0,139.0,CLE,23.0,2007.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,D,2.5,0.0,0.0,0.15625
2005.0,Shawne Merriman,Maryland,DE,76.38,272.0,4.68,25.0,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,5-6-0,1.0,12.0,SDG,21.0,2012.0,1.0,3.0,4.0,39.0,37.0,196.0,1.0,45.5,D,28.0,0.14,6.5,1.75
2005.0,Justin Miller,Clemson,CB,69.8,201.0,4.46,15.0,41.5,126.0,4.280972644376902,7.203437499999993,8-4-0,2.0,57.0,NYJ,21.0,2012.0,0.0,1.0,0.0,15.0,13.0,81.0,0.0,0.0,D,11.57,0.0,0.0,0.723125
2005.0,Lance Mitchell,Oklahoma,ILB,74.13,247.0,4.91,15.0,33.5,116.59947643979058,4.38,7.49,8-4-0,5.0,168.0,ARI,23.0,2005.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,D,7.0,0.0,0.0,7.0
2005.0,Mike Montgomery,Texas A&M,DE,76.88,276.0,5.08,19.0,34.5,115.0,4.32,7.38,5-6-0,6.0,180.0,GNB,22.0,2010.0,0.0,0.0,1.0,9.0,9.0,87.0,0.0,5.0,D,17.4,0.0,1.0,1.0875
2005.0,Eric Moore,Florida State,DE,76.25,268.0,4.85,22.0,29.5,105.0,4.5,7.62,8-5-0,6.0,186.0,NYG,24.0,2011.0,0.0,0.0,0.0,5.0,1.0,34.0,0.0,4.0,D,5.67,0.0,0.67,0.354375
2005.0,Kirk Morrison,San Diego State,ILB,73.0,235.0,4.69,25.0,34.358247422680414,116.59947643979058,4.31,7.203437499999993,5-7-0,3.0,78.0,OAK,23.0,2012.0,0.0,0.0,6.0,39.0,33.0,572.0,7.0,6.0,D,81.71,1.0,0.86,5.106875
2005.0,C.J. Mosley,Missouri,DT,74.0,312.0,5.08,27.0,27.5,100.0,4.65,8.21,7-5-0,6.0,191.0,MIN,22.0,2015.0,0.0,0.0,1.0,21.0,2.0,141.0,0.0,14.0,D,14.1,0.0,1.4,0.88125
2005.0,Jared Newberry,Stanford,OLB,73.13,234.0,4.7082217090069305,21.68733850129199,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,5-6-0,6.0,183.0,WAS,,2006.0,0.0,0.0,0.0,,,0.0,0.0,0.0,D,0.0,0.0,0.0,0.0
2005.0,Donte Nicholson,Oklahoma,SS,73.5,212.0,4.55,18.0,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,8-4-0,5.0,141.0,TAM,23.0,2008.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,D,3.67,0.0,0.0,0.229375
2005.0,Mike Patterson,Southern California,DT,71.63,292.0,5.08,26.0,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,12-1-0,1.0,31.0,PHI,22.0,2014.0,0.0,0.0,6.0,50.0,46.0,287.0,1.0,16.5,D,31.89,0.11,1.83,1.993125
2005.0,Karl Paymah,Washington State,CB,72.0,204.0,4.38,15.0,41.5,121.0,3.91,7.09,4-7-0,3.0,76.0,DEN,22.0,2010.0,0.0,0.0,0.0,6.0,6.0,115.0,3.0,0.0,D,23.0,0.6,0.0,1.4375
2005.0,Antonio Perkins,Oklahoma,CB,70.75,190.0,4.53,10.0,40.0,126.0,4.07,7.17,8-4-0,4.0,103.0,CLE,23.0,2006.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,D,2.0,0.0,0.0,0.125
2005.0,Kenneth Pettway,Grambling State (LA),OLB,75.0,236.0,4.73,22.0,32.5,114.0,4.31,7.29,,7.0,227.0,HOU,22.0,2008.0,0.0,0.0,0.0,3.0,,15.0,0.0,3.0,D,5.0,0.0,1.0,0.3125
2005.0,David Pollack,Georgia,DE,74.13,265.0,4.81,25.0,37.0,118.0,3.9,6.86,10-3-0,1.0,17.0,CIN,23.0,2006.0,0.0,0.0,0.0,3.0,3.0,22.0,0.0,4.5,D,22.0,0.0,4.5,1.375
2005.0,Brodney Pool,Oklahoma,FS,73.0,207.0,4.7082217090069305,21.68733850129199,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,8-4-0,2.0,34.0,CLE,21.0,2011.0,0.0,0.0,4.0,27.0,21.0,294.0,13.0,5.5,D,49.0,2.17,0.92,3.0625
2005.0,Brady Poppinga,Brigham Young,DE,75.13,259.0,4.63,26.0,35.5,106.0,4.38,7.27,6-6-0,4.0,125.0,GNB,25.0,2012.0,0.0,0.0,4.0,26.0,20.0,226.0,2.0,5.0,D,32.29,0.29,0.71,2.018125
2005.0,Sione Pouha,Utah,DT,75.38,325.0,5.02,32.0,32.5,107.0,4.49,7.84,7-5-0,3.0,88.0,NYJ,26.0,2012.0,0.0,0.0,4.0,49.0,49.0,193.0,0.0,4.5,D,27.57,0.0,0.64,1.723125
2005.0,Jay Ratliff,Auburn,DE,75.75,292.0,4.7082217090069305,21.68733850129199,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,9-3-0,7.0,224.0,DAL,24.0,2015.0,1.0,4.0,7.0,56.0,51.0,195.0,0.0,35.0,D,19.5,0.0,3.5,1.21875
2005.0,Kerry Rhodes,Louisville,FS,74.5,209.0,4.59,12.0,42.0,123.0,4.12,6.94,9-3-0,4.0,123.0,NYJ,23.0,2012.0,0.0,0.0,7.0,48.0,35.0,490.0,23.0,13.0,D,70.0,3.29,1.86,4.375
2005.0,Ryan Riddle,California,DE,73.75,256.0,4.82,18.0,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,8-4-0,6.0,212.0,OAK,24.0,2006.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,D,7.0,0.0,0.0,0.4375
2005.0,Carlos Rogers,Auburn,CB,72.38,196.0,4.45,15.0,40.5,126.0,3.82,6.48,9-3-0,1.0,9.0,WAS,24.0,2014.0,0.0,1.0,7.0,49.0,23.0,415.0,17.0,1.0,D,46.11,1.89,0.11,2.881875
2005.0,Antrel Rolle,Miami (FL),CB,72.13,201.0,4.5,15.0,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,9-3-0,1.0,8.0,ARI,22.0,2015.0,0.0,3.0,9.0,54.0,17.0,709.0,26.0,4.0,D,70.9,2.6,0.4,4.43125
2005.0,Matt Roth,Iowa,DE,75.75,278.0,4.83,26.0,32.0,110.0,4.36,7.65,7-5-0,2.0,46.0,MIA,22.0,2011.0,0.0,0.0,5.0,27.0,13.0,216.0,0.0,23.5,D,36.0,0.0,3.92,2.25
2005.0,Stanford Routt,Houston,CB,73.38,193.0,4.33,21.68733850129199,36.5,127.0,3.9,6.63,6-6-0,2.0,38.0,OAK,22.0,2012.0,0.0,0.0,3.0,21.0,18.0,232.0,12.0,2.0,D,33.14,1.71,0.29,2.07125
2005.0,Barrett Ruud,Nebraska,ILB,74.5,241.0,4.76,25.0,34.5,108.0,3.94,7.22,8-4-0,2.0,36.0,TAM,22.0,2012.0,0.0,0.0,5.0,41.0,36.0,479.0,7.0,6.0,D,68.43,1.0,0.86,4.276875
2005.0,James Sanders,Frenso State (CA),SS,70.75,214.0,4.7082217090069305,21.68733850129199,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,,4.0,133.0,NWE,21.0,2012.0,0.0,0.0,2.0,25.0,21.0,252.0,8.0,1.0,D,36.0,1.14,0.14,2.25
2005.0,Gerald Sensabaugh,North Carolina,FS,72.5,214.0,4.48,17.0,46.0,113.0,4.280972644376902,7.203437499999993,5-6-0,5.0,157.0,JAX,22.0,2012.0,0.0,0.0,5.0,31.0,9.0,327.0,14.0,2.0,D,46.71,2.0,0.29,2.919375
2005.0,Adam Seward,Nevada Las Vegas,ILB,74.25,248.0,4.61,33.0,36.5,120.0,4.11,7.16,,5.0,149.0,CAR,23.0,2009.0,0.0,0.0,0.0,4.0,4.0,40.0,0.0,0.0,D,10.0,0.0,0.0,0.625
2005.0,Darrell Shropshire,South Carolina,DT,74.25,301.0,4.9,25.0,34.0,114.0,4.31,7.54,7-5-0,7.0,241.0,ATL,22.0,2006.0,0.0,0.0,0.0,2.0,2.0,23.0,0.0,3.0,D,23.0,0.0,3.0,1.4375
2005.0,Marcus Spears,Louisiana State,DE,76.0,307.0,5.03,15.0,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,11-2-0,1.0,20.0,DAL,22.0,2013.0,0.0,0.0,6.0,35.0,34.0,143.0,0.0,10.0,D,17.88,0.0,1.25,1.1175
2005.0,Nick Speegle,New Mexico,OLB,77.13,242.0,4.7082217090069305,21.68733850129199,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,6-5-0,6.0,176.0,CLE,23.0,2006.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,D,9.0,0.0,0.0,0.5625
2005.0,Scott Starks,Wisconsin,CB,68.5,172.0,4.42,13.0,43.0,133.0,3.9,6.99,10-3-0,3.0,87.0,JAX,22.0,2009.0,0.0,0.0,0.0,4.0,4.0,57.0,2.0,0.0,D,14.25,0.5,0.0,0.890625
2005.0,Bill Swancutt,Oregon State,DE,76.0,270.0,5.03,23.0,34.0,113.0,4.24,7.35,5-6-0,6.0,184.0,DET,23.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,0.0,0.0,0.0,0.0
2005.0,Lofa Tatupu,Southern California,ILB,71.88,238.0,4.84,23.0,35.0,113.0,4.16,7.31,12-1-0,2.0,45.0,SEA,22.0,2010.0,1.0,3.0,5.0,48.0,48.0,410.0,10.0,8.5,D,82.0,2.0,1.7,5.125
2005.0,Pat Thomas,North Carolina State,OLB,72.88,238.0,4.7082217090069305,21.68733850129199,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,7-5-0,6.0,194.0,JAX,22.0,2008.0,0.0,0.0,1.0,5.0,2.0,53.0,0.0,0.5,D,17.67,0.0,0.17,1.104375
2005.0,Odell Thurman,Georgia,ILB,72.13,233.0,4.7,23.0,34.0,113.0,4.28,7.47,10-3-0,2.0,48.0,CIN,22.0,2005.0,0.0,0.0,1.0,8.0,8.0,68.0,5.0,1.5,D,68.0,5.0,2.0,68.0
2005.0,Justin Tuck,Notre Dame,DE,77.0,268.0,4.7082217090069305,21.68733850129199,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,9-3-0,3.0,74.0,NYG,22.0,2015.0,1.0,2.0,7.0,64.0,58.0,354.0,3.0,66.5,D,35.4,0.3,6.65,2.2125
2005.0,Marviel Underwood,San Diego State,FS,70.25,205.0,4.52,19.0,38.0,116.0,4.21,7.12,5-7-0,4.0,115.0,GNB,23.0,2005.0,0.0,0.0,0.0,1.0,1.0,28.0,0.0,0.0,D,28.0,0.0,0.0,28.0
2005.0,Jimmy Verdon,Arizona State,DE,75.13,280.0,5.05,18.0,29.5,105.0,4.53,7.89,7-5-0,7.0,232.0,NOR,20.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,0.0,0.0,0.0,0.0
2005.0,Kevin Vickerson,Michigan State,DT,77.0,310.0,5.07,21.68733850129199,32.5,97.0,4.64,7.78,5-6-0,7.0,216.0,MIA,22.0,2014.0,0.0,0.0,3.0,22.0,,120.0,1.0,6.5,D,13.33,0.11,0.72,0.833125
2005.0,Rian Wallace,Temple,OLB,74.25,241.0,4.68,10.0,35.5,111.0,3.94,7.45,0-11-0,5.0,166.0,PIT,23.0,2006.0,0.0,0.0,0.0,2.0,2.0,7.0,1.0,0.0,D,7.0,1.0,0.0,0.4375
2005.0,DeMarcus Ware,Troy (AL),OLB,76.0,251.0,4.6,27.0,38.5,122.0,4.07,6.83,4-7-0,1.0,11.0,DAL,23.0,2016.0,4.0,9.0,11.0,100.0,87.0,505.0,3.0,138.5,D,45.91,0.27,12.59,2.869375
2005.0,Fabian Washington,Nebraska,CB,70.5,188.0,4.31,18.0,41.5,122.0,3.91,7.203437499999993,8-4-0,1.0,23.0,OAK,22.0,2010.0,0.0,0.0,4.0,21.0,10.0,204.0,6.0,0.0,D,40.8,1.2,0.0,2.55
2005.0,Corey Webster,Louisiana State,CB,72.13,199.0,4.51,9.0,34.358247422680414,116.59947643979058,4.280972644376902,7.203437499999993,11-2-0,2.0,43.0,NYG,23.0,2013.0,0.0,0.0,6.0,33.0,33.0,333.0,20.0,2.0,D,41.62,2.5,0.25,2.60125
2005.0,Jonathan Welsh,Wisconsin,OLB,75.25,244.0,4.61,19.0,40.5,128.0,4.22,7.83,10-3-0,5.0,148.0,IND,23.0,2005.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,D,2.0,0.0,0.0,2.0
2005.0,Darrent Williams,Oklahoma State,CB,68.63,176.0,4.3,16.0,39.0,124.0,3.96,6.97,4-7-0,2.0,56.0,DEN,22.0,2006.0,0.0,0.0,2.0,10.0,10.0,125.0,6.0,1.0,D,125.0,6.0,1.0,7.8125
2005.0,Stanley Wilson,Stanford,CB,71.75,185.0,4.39,14.0,39.5,123.0,4.280972644376902,7.203437499999993,5-6-0,3.0,72.0,DET,22.0,2007.0,0.0,0.0,0.0,5.0,5.0,64.0,0.0,0.0,D,32.0,0.0,0.0,2.0
2005.0,Cornelius Wortham,Alabama,OLB,73.4,236.0,4.76,22.0,37.0,106.0,4.38,7.203437499999993,10-2-0,7.0,235.0,SEA,23.0,2005.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,D,2.0,0.0,0.0,2.0
2006.0,Titus Adams,Nebraska,DT,75.38,306.0,5.12,15.0,30.5,103.0,4.54,7.49,8-4-0,7.0,220.0,NYJ,23.0,2009.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,D,0.33,0.0,0.0,0.020625
2006.0,Victor Adeyanju,Indiana,DE,76.25,274.0,4.88,22.0,32.0,112.0,4.41,7.37,4-7-0,4.0,113.0,STL,23.0,2009.0,0.0,0.0,2.0,13.0,13.0,109.0,0.0,3.0,D,36.33,0.0,1.0,2.270625
2006.0,Jason Allen,Tennessee,FS,72.88,209.0,4.41,17.0,39.5,131.0,3.81,6.75,5-6-0,1.0,16.0,MIA,23.0,2012.0,0.0,0.0,1.0,13.0,9.0,213.0,15.0,0.0,D,35.5,2.5,0.0,2.21875
2006.0,Jon Alston,Stanford,OLB,72.75,223.0,4.53,30.0,40.0,132.0,4.13,6.9,5-6-0,3.0,77.0,STL,23.0,2009.0,0.0,0.0,0.0,6.0,0.0,51.0,0.0,0.0,D,17.0,0.0,0.0,1.0625
2006.0,James Anderson,Virginia Tech,OLB,74.75,229.0,4.62,21.68733850129199,41.0,121.0,4.07,6.67,11-2-0,3.0,88.0,CAR,22.0,2015.0,0.0,0.0,4.0,31.0,24.0,421.0,3.0,12.0,D,46.78,0.33,1.33,2.92375
2006.0,Mark Anderson,Alabama,DE,76.25,254.0,4.65,20.0,42.0,127.0,4.22,6.95,10-2-0,5.0,159.0,CHI,23.0,2012.0,0.0,0.0,1.0,21.0,14.0,132.0,0.0,36.5,D,22.0,0.0,6.08,1.375
2006.0,Willie Andrews,Baylor,SS,69.38,193.0,4.45,7.0,36.5,124.0,4.27,6.99,5-6-0,7.0,229.0,NWE,22.0,2007.0,0.0,0.0,0.0,3.0,3.0,12.0,0.0,0.0,D,12.0,0.0,0.0,0.75
