Year,Name,College,POS,Height (in),Weight (lbs),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone
2002,Ryan Denney,Brigham Young,DE,79,276,,4.86,36,33,107,4.25,7.18
2002,Kori Dickerson,Southern California,FB,76.1,240,,4.72,22,34,110,4.51,7.34
2002,Brandon Doman,Brigham Young,QB,73.8,210,27,4.87,,32.5,106,4.08,6.9
2002,Howard Duncan,Oklahoma,OG,75.6,324,,5.51,22,28.5,97,4.69,8.31
2002,Nate Dwyer,Kansas,DT,75,313,,5.1,27,31,103,4.41,7.56
2002,Omar Easy,Penn State,FB,73,244,,4.51,21,40,122,4.12,7.25
2002,Andy Eby,Kansas State,C,75.4,300,,5.12,28,29,102,4.55,7.46
2002,Steve Edwards,Central Florida,OG,76.8,355,,5.57,20,23,90,5.15,8.37
2002,Justin Ena,Brigham Young,ILB,75,247,,4.71,20,34,112,4.11,6.76
2002,RJ English,Pittsburgh,WR,74.1,211,,4.62,,37.5,119,4.11,7.03
2002,Demarcus Faggins,Kansas State,CB,70.5,178,,4.56,3,36.5,118,3.92,6.64
2002,Randy Fasani,Stanford,QB,75.4,234,25,4.78,,31.5,106,3.87,6.75
2002,Trev Faulk,Louisiana State,ILB,74.6,241,,4.84,,32,116,,
2002,Levar Fisher,North Carolina State,OLB,72.9,233,,4.62,,31,108,,7.3
2002,Tony Fisher,Notre Dame,RB,74,226,,4.66,21,41.5,126,4.13,7
2002,Delvon Flowers,Arizona State,RB,72,207,,4.64,15,35.5,115,,
2002,LittleJohn Flowers,Michigan State,RB,71.4,214,,4.75,19,34,109,4.08,7.09
2002,Toniu Fonoti,Nebraska,OG,75.9,349,,5.53,32,28.5,94,4.81,8.12
2002,Larry Foote,Michigan,OLB,72.9,231,,4.85,24,30,,4.41,7.18
2002,Lonnie Ford,Southern California,DE,74.4,261,,4.81,22,37.5,111,4.28,7.12
2002,Willie Ford,Syracuse,CB,73.5,195,,4.57,10,34,117,4.33,7.25
2002,DeShaun Foster,UCLA,RB,73,222,,4.57,20,35.5,119,4.16,6.82
2002,Melvin Fowler,Maryland,C,75,300,,5.46,32,27,99,4.6,7.51
2002,Eddie Freeman,Alabama-Birmingham,DT,77.1,310,,4.93,32,34.5,109,4.81,7.85
2002,Dwight Freeney,Syracuse,DE,72.9,266,,4.48,28,,,,
2002,Scott Fujita,California,OLB,77.5,248,,4.63,20,42,122,4.21,7.09
2002,Jabar Gaffney,Florida,WR,73.1,193,,4.56,,,,4.06,6.87
2002,Paris Gaines,Frenso State (CA),FB,71.6,228,,4.67,14,,,,
2002,David Garrard,East Carolina (NC),QB,73.9,235,14,4.83,,33.5,110,4.26,7.35
2002,David Givens,Notre Dame,WR,72,217,,4.57,,40.5,124,4.13,6.82
2002,LaVar Glover,Cincinnati,CB,69.5,177,,4.57,11,37,114,4.29,7.18
2002,Jonathan Goodwin,Michigan,OG,75.3,318,,5.04,,,,,
2002,Lamar Gordon,North Dakota State,RB,72.6,214,,4.59,16,34,115,,
2002,Daniel Graham,Colorado,TE,75.1,248,,4.64,,36,116,,
2002,Charles Grant,Georgia,DE,75,282,,4.69,24,31,113,4.39,7.69
2002,Bobby Gray,Louisiana Tech,SS,72.1,209,,4.66,24,,111,,
2002,Jarvis Green,Louisiana State,DE,75.1,272,,4.85,,31,109,4.25,7.52
2002,William Green,Boston College,RB,72.3,221,,4.65,27,42,121,,
2002,Andre Gurode,Colorado,OG,76.4,316,,5.37,,30.5,96,5.05,8.15
2002,Sean Guthrie,Boston College,DE,76,269,,4.9,28,,,,
2002,Carlos Hall,Arkansas,DE,75.6,259,,4.68,20,40,125,4.19,6.97
2002,Joe Hall,Kansas State,FB,73.8,277,,5,22,28,107,,
2002,Ryan Hannam,Northern Iowa,TE,74.5,251,,4.7,18,30.5,110,4.21,7.07
2002,Alan Harper,Frenso State (CA),DT,73.9,295,,5.31,,30.5,104,4.64,
2002,Joey Harrington,Oregon,QB,76,215,32,4.85,,32,107,4.21,7
2002,Napoleon Harris,Northwestern,OLB,74.9,253,,4.57,27,34,110,4.44,7.15
2002,Quentin Harris,Syracuse,FS,73,216,,4.61,14,36.5,120,4.34,7.59
2002,Tyreo Harrison,Notre Dame,ILB,74,238,,4.88,,40,114,,7.24
2002,Herb Haygood,Michigan State,WR,71.5,193,,4.46,,33,112,4.26,6.65
2002,Verron Haynes,Georgia,FB,70,224,,4.78,25,31.5,117,4.08,7.27
2002,Ennis Haywood,Iowa State,RB,70.1,218,,4.76,12,35,112,4.14,7.08
2002,Jason Hebert,Rice (TX),FS,71.4,190,,4.63,15,35.5,115,3.86,7.12
2002,Keith Heinrich,Sam Houston State (TX),TE,77.5,255,,4.75,21,35,119,4.1,6.87
2002,Eric Heitmann,Stanford,OG,75.9,305,,5.25,33,28,94,4.6,7.56
2002,John Henderson,Tennessee,DT,78.9,306,,4.87,24,27.5,106,4.66,7.71
2002,Leonard Henry,East Carolina (NC),RB,72.9,206,,4.61,26,35,105,4.29,7.11
2002,Artis Hicks,Memphis,OG,77,303,,5.08,22,29.5,104,4.64,7.85
2002,Maurice Hicks,North Carolina A&T,RB,70,200,,4.64,19,,,,
2002,Charles Hill,Maryland,DT,74,293,,5.08,23,33.5,111,4.36,7.37
2002,Kahlil Hill,Iowa,WR,74,200,,4.67,,35,,,
2002,Matt Hill,Boise State,OT,78.1,300,,5.35,20,28.5,98,4.54,7.58
2002,Chris Hope,Florida State,FS,71.6,210,,4.56,28,,112,,
2002,Abdual Howard,Florida State,SS,72,209,,4.63,,,117,,
2002,Dameon Hunter,Utah,RB,70.6,219,,4.66,,30.5,106,,
2002,Javin Hunter,Notre Dame,WR,71.1,186,,4.47,,41,126,4.04,6.84
2002,Grant Irons,Notre Dame,DE,77.6,267,,5.03,19,40.5,117,4.38,7.27
2002,Ron Isreal,Notre Dame,SS,73,213,,4.6,20,,121,,
2002,Bobby Jackson,Illinois,SS,72.4,216,,4.74,,34.5,120,4.16,7.01
2002,Quentin Jammer,Texas,CB,71.9,204,,4.49,18,36,124,,
2002,Joseph Jefferson,Western Kentucky,CB,71.5,205,,4.37,8,39.5,117,4.01,6.84
2002,Dennis Johnson,Kentucky,DE,76.6,258,,4.84,17,35.5,113,4.36,7.21
2002,Emmett Johnson,Virginia Tech,WR,73.9,205,,4.45,,39,120,4.1,7.15
2002,Kyle Johnson,Syracuse,FB,72.6,242,,4.68,22,34,112,4.35,7.4
2002,Ron Johnson,Minnesota,WR,74.5,225,,4.7,,34.5,116,4.02,7.12
2002,Doug Jolley,Brigham Young,TE,76.3,251,,4.67,18,38,114,4.18,6.9
2002,Jermese Jones,Virginia,OT,77.4,337,,5.28,22,,,,
2002,Levi Jones,Arizona State,OT,77.5,304,,5.23,,,102,,
2002,Terry Jones,Alabama,TE,74.9,265,,4.88,20,33.5,110,4.43,7.43
2002,Eric Joyce,Tennessee State,CB,69.1,192,,4.55,11,40.5,114,3.97,6.81
2002,Brett Keisel,Brigham Young,DE,77,279,,4.93,26,33.5,106,4.51,7.28
2002,Stephon Kelly,Winston-Salem State (NC),SS,74.6,212,,4.67,15,32.5,117,4.1,7.26
2002,Antwan Kirk-Hughes,Texas,OG,75,315,,5.43,,27,92,4.91,8.28
2002,Kurt Kittner,Illinois,QB,74.3,211,31,4.86,,27,97,4.5,7.34
2002,Kyle Kosier,Arizona State,OT,76.8,293,,5.09,24,29.5,107,4.49,7.34
2002,Antwan Lake,West Virginia,DE,76.1,286,,5.08,27,,,,
2002,Broderick Lancaster,Colorado State,OG,75.6,310,,5.28,14,,,,
2002,Ben Leber,Kansas State,OLB,75,244,,4.62,20,32.5,114,4.25,6.75
2002,D.D. Lewis,Texas,ILB,73,235,,4.7,24,33.5,114,,
2002,Michael Lewis,Colorado,SS,73.1,211,,4.56,16,36.5,121,4.14,6.96
2002,Aaron Lockett,Kansas State,WR,67.4,155,,4.34,,35,112,4.11,6.84
2002,Omare Lowe,Washington,CB,72.9,196,,4.54,12,35.5,115,3.97,6.65
2002,Chris Luzar,Virginia,TE,79.1,270,,4.77,22,32.5,113,4.17,6.84
2002,Wesly Mallard,Oregon,SS,73.6,221,,4.52,22,41,118,4.07,6.81
2002,Marquand Manuel,Florida,SS,72,209,,4.52,18,,,,
2002,Jamar Martin,Ohio State,FB,71,245,,4.89,23,32,108,4.34,7.53
2002,Lee Mays,Texas-El Paso,WR,73,190,,4.55,,32.5,119,4.17,7.06
2002,Jason McAddley,Alabama,WR,73.5,203,,4.5,,36.5,120,4.09,6.83
2002,Tango McCauley,Alabama State,OG,75.4,304,,5.28,29,31,97,4.78,7.9
2002,Eric McCoo,Penn State,RB,70,214,,4.55,14,32.5,111,,
2002,Josh McCown,Sam Houston State (TX),QB,75.9,221,30,4.64,,38.5,118,3.9,6.85
2002,Ivory McCoy,Michigan State,TE,76,240,,4.59,25,35,113,4.24,7.3
2002,Curt McGill,Georgia,C,75.4,290,,5.08,30,,,,
2002,Jon McGraw,Kansas State,SS,75.1,208,,4.48,13,39.5,123,3.92,6.51
2002,Seth McKinney,Texas A&M,C,75.4,300,,4.99,23,33.5,104,4.51,7.36
2002,Randy McMichael,Georgia,TE,75,247,,4.84,18,29.5,111,4.28,7.56
2002,Terrence Metcalf,Mississippi,OT,75.5,318,,5.31,28,,,,
2002,Ben Miller,Air Force,C,74.5,263,,4.93,18,37.5,113,4.46,7.28
2002,Dicenzo Miller,Mississippi State,RB,70.1,215,,4.98,8,31,105,4.39,7.25
2002,Freddie Milons,Alabama,WR,70.1,190,,4.52,,33.5,112,,6.84
2002,Dave Minnich,Washington State,RB,71,218,,4.72,12,33.5,114,,
2002,Mel Mitchell,Western Kentucky,FS,73.1,220,,4.59,15,35,126,4.15,7
2002,Quasim Mitchell,North Carolina A&T,OG,78,335,,5.29,22,26,,4.94,8.07
2002,Shannon Money,Arkansas,OG,75.4,295,,5.29,25,33.5,105,,
2002,Quincy Monk,North Carolina,ILB,75.4,250,,4.8,26,33.5,112,4.38,7.46
2002,Derrius Monroe,Virginia Tech,DE,75.8,269,,4.59,25,31.5,99,4.51,7.38
2002,Brandon Moore,Illinois,OG,75,293,,5.26,32,25.5,96,4.64,7.84
2002,Brandon Moore,Oklahoma,OLB,73.1,239,,4.61,23,36.5,111,,
2002,Maurice Morris,Oregon,RB,71.4,208,,4.51,23,36.5,117,,
2002,Marquise Muldrow,Arizona State,OG,74.1,316,,5.33,29,25.5,97,4.8,8.12
2002,Larry Ned,San Diego State,RB,70.8,219,,4.62,15,34.5,119,,7.12
2002,David Neill,Nevada,QB,75,206,25,4.95,,30,108,4.44,7.28
2002,Kendall Newson,Middle Tennessee State,WR,73.6,200,,4.72,,33.5,113,4.27,6.87
2002,Josh Norman,Oklahoma,TE,74,236,,4.65,18,32,115,4.23,7.09
2002,J.T. O'Sullivan,UC-Davis,QB,74.1,223,35,4.93,,29,105,4.28,7.46
2002,Willie Offord,South Carolina,SS,73.6,215,,4.61,22,35,116,,
2002,Tony Okanlawon,Maryland,CB,71,185,,4.67,16,38,118,4.39,7.37
2002,Will Overstreet,Tennessee,DE,74.9,259,,4.62,21,32.5,114,4.31,7.37
2002,John Owens,Notre Dame,TE,75,265,,4.77,21,38.5,115,,
2002,Melvin Paige,South Carolina,OG,77,314,,5.35,30,23.5,,,
2002,Anton Palepoi,Nevada Las Vegas,DE,75.3,279,,4.82,24,33.5,113,4.27,7.46
2002,Justin Peelle,Oregon,TE,76.4,255,,4.78,21,29,109,4.29,7.34
2002,Scott Peters,Arizona State,C,75.3,300,,5.14,36,33.5,95,4.69,7.68
2002,Adrian Peterson,Georgia Southern,RB,70,214,,4.69,14,34,117,4.6,7.59
2002,Jermaine Petty,Arkansas,ILB,74.9,261,,4.79,20,33.5,114,4.34,
2002,Jermaine Phillips,Georgia,FS,73.1,214,,4.65,18,31.5,113,,
2002,Dwayne Pierce,Louisiana State,OG,74,319,,5.51,,26,91,5.23,8.12
2002,Chester Pitts,San Diego State,OT,75.6,320,,5.22,,30,104,4.81,7.84
2002,Brian Poli-Dixon,UCLA,WR,77,210,,4.5,,,,,
2002,Monsanto Pope,Virginia,DT,75.5,295,,5.26,,,,,
2002,Mike Pucillo,Auburn,OG,75.9,317,,5.31,26,28,,,
2002,Zach Quaccia,Stanford,C,75.9,309,,5.37,23,26.5,91,4.6,7.9
2002,Patrick Ramsey,Tulane (LA),QB,74.5,219,32,5.24,,33.5,111,4.09,7.12
2002,Antwaan Randle El,Indiana,WR,69.6,191,,4.54,,,,,
2002,Tellis Redmon,Minnesota,RB,71,210,,4.61,20,32,113,4.14,7.08
2002,Kris Richard,Southern California,CB,71,186,,4.46,10,39.5,117,4.15,
2002,Nick Rogers,Georgia Tech,OLB,74,251,,4.65,22,36,115,4.19,7.02
2002,Victor Rogers,Colorado,OG,78.1,331,,5.58,20,25,92,5.16,9
2002,Frank Romero,Oklahoma,OG,76,300,,5.32,22,27.5,87,4.79,7.66
2002,Robert Royal,Louisiana State,TE,77,253,,4.97,14,31,114,4.27,7.37
2002,Cliff Russell,Utah,WR,71.4,185,,4.43,,,,,
2002,Jake Schifino,Akron,WR,72.6,200,,4.47,,,,,
2002,Josh Scobey,Kansas State,RB,71.4,218,,4.44,21,40.5,122,3.93,6.96
2002,Greg Scott,Hampton (VA),DE,75.6,268,,4.92,26,32.5,110,4.61,7.5
2002,Jason Scukanec,Brigham Young,C,74.1,304,,5.38,30,29,98,4.59,7.87
2002,Josh Shaw,Michigan State,DT,74.6,279,,5.08,22,37.5,130,4.12,7.01
2002,Rick Sherrod,West Virginia,FS,73.8,192,,4.58,,37,115,4.11,7.09
2002,Kendall Simmons,Auburn,OG,74.6,311,,5.34,24,28.5,98,4.71,7.84
2002,Ryan Sims,North Carolina,DT,76.1,311,,5.09,27,,,,
2002,Bobby Sippio,Western Kentucky,CB,75,214,,4.73,12,37,120,4.2,6.78
2002,Derek Smith,Kentucky,TE,76,271,,4.92,16,28.5,109,4.38,7.46
2002,Raonall Smith,Washington State,OLB,74.1,244,,4.56,26,42,121,4.11,7.1
2002,Steve Smith,Oregon,SS,72.6,193,,4.6,,30.5,107,4.22,7
2002,Charles Stackhouse,Mississippi,FB,73.9,252,,4.98,20,29,109,4.53,7.63
2002,John Stamper,South Carolina,DE,76.1,265,,4.97,24,36.5,110,4.22,7.35
2002,Connor Stephens,Mississippi State,DE,76.4,256,,4.93,20,36.5,119,4.55,7.5
2002,Travis Stephens,Tennessee,RB,68.1,194,,4.59,15,32,121,,
2002,Dominique Stevenson,Tennessee,OLB,72.3,231,,4.6,23,32.5,107,,
2002,Lawrence Story,Jackson State (MS),WR,76.6,205,,4.67,,33.5,110,4.16,7.06
2002,Tim Stratton,Purdue,TE,76,251,,5,15,27,100,,
2002,Jashon Sykes,Colorado,OLB,74.9,236,,4.81,23,34.5,115,4.34,7.25
2002,Ed Ta'amu,Utah,OG,73.9,335,,5.26,28,29,,,
2002,Ben Taylor,Virginia Tech,ILB,73.9,236,,4.79,19,35.5,116,4.09,6.56
2002,Chester Taylor,Toledo,RB,70.8,213,,4.64,22,33,111,,
2002,Bryan Thomas,Alabama-Birmingham,DE,76.4,266,,4.52,33,34.5,,,
2002,Kevin Thomas,Nevada Las Vegas,CB,71.3,180,,4.68,10,35,122,,
2002,Lew Thomas,Vanderbilt,RB,69.5,210,,4.59,17,36,113,4.21,6.87
2002,Robert Thomas,UCLA,OLB,72,229,,4.53,21,34,114,4.1,7.21
2002,Lamont Thompson,Washington State,FS,73.1,220,,4.56,12,33.5,116,,
2002,Josh Thornhill,Michigan State,ILB,74.3,243,,4.76,27,36.5,121,4.19,7.15
2002,David Thornton,North Carolina,OLB,73.9,236,,4.66,26,35.5,116,4.09,6.93
2002,Ryan Tolhurst,Richmond (VA),WR,71.1,196,,4.46,,38,122,3.88,6.65
2002,Larry Tripplett,Washington,DT,73.8,305,,4.95,,30,100,4.35,
2002,Kurt Vollers,Notre Dame,OT,79.1,321,,5.39,30,30.5,,,
2002,Javon Walker,Florida State,WR,74.8,210,,4.4,,39.5,124,4.05,6.86
2002,Langston Walker,California,OT,80,344,,5.26,21,28.5,102,4.95,8.09
2002,Lenny Walls,Boston College,CB,76.3,192,,4.7,7,37,115,,
2002,Fred Weary,Tennessee,C,76.4,308,,5.39,34,32,100,4.63,7.68
2002,Anthony Weaver,Notre Dame,DT,75.5,296,,4.96,24,32.5,108,4.31,7.37
2002,Dante Wesley,Arkansas-Pine Bluff,CB,72.6,211,,4.47,15,35,114,4.22,7.25
2002,Brian Westbrook,Villanova,RB,68.4,200,,4.59,26,37,118,,7.09
2002,Greg White,Minnesota,DE,75.1,268,,4.91,20,31.5,113,4.36,7.4
2002,Brian Williams,North Carolina State,CB,71.6,207,,4.58,19,39,122,4.2,7.21
2002,Chad Williams,Southern Mississippi,SS,69.5,207,,4.5,20,36.5,120,,6.96
2002,Leveron Williams,Indiana,RB,75.1,224,,4.66,16,,,,
2002,Mike Williams,Texas,OT,77.6,375,,5.3,29,30,100,,
2002,Ricky Williams,Texas Tech,RB,67.3,190,,4.48,19,32.5,108,,
2002,Roosevelt Williams,Tuskegee (AL),CB,71.4,204,,4.59,23,38,119,,
2002,Roy Williams,Oklahoma,SS,72.4,219,,4.53,13,30.5,111,,
2002,Tank Williams,Stanford,FS,74.4,222,,4.41,19,38.5,119,3.93,6.78
2002,Coy Wire,Stanford,SS,71.8,209,,4.56,28,38.5,118,3.87,6.62
2002,Tracey Wistrom,Nebraska,TE,76.1,245,,4.95,17,33.5,113,4.1,7.09
2002,Will Witherspoon,Georgia,OLB,73.5,231,,4.63,25,38,120,4.21,7.09
2002,Chris Young,Georgia Tech,SS,71.9,210,,4.6,23,36.5,120,,
2002,Greg Zolman,Vanderbilt,QB,73.8,220,23,4.9,,34,110,4.14,7.06
