Year,Name,College,POS,Height (in),Weight (lbs),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone
2000,Lamont Bryant,Notre Dame,DE,75.4,260,,4.92,17,,,,
2000,Marc Bulger,West Virginia,QB,73.6,208,29,4.96,,,100,4.34,7.46
2000,Keith Bulluck,Syracuse,OLB,75,244,,4.47,,38,119,4.13,7.33
2000,Bill Burke,Michigan State,QB,75.9,206,30,5.07,,28.5,107,4.42,7.46
2000,Plaxico Burress,Michigan State,WR,77.4,231,,4.59,,33,115,,
2000,David Byrd,Syracuse,CB,71.4,202,,4.55,14,36,117,4.39,7.18
2000,Trung Canidate,Arizona,RB,70.6,193,,4.46,18,,,,
2000,Cooper Carlisle,Florida,OG,77.4,297,,5.2,28,31,100,4.48,7.82
2000,Giovanni Carmazzi,Hofstra (NY),QB,74.6,224,32,4.76,,36.5,119,4.23,6.94
2000,Leonardo Carson,Auburn,DE,73.5,283,,5.06,22,28,106,4.75,7.82
2000,Tyrone Carter,Minnesota,SS,67.6,190,,4.53,16,41,121,4.19,6.75
2000,Kwame Cavil,Texas,WR,73.6,208,,4.54,,39.5,118,,
2000,Doug Chapman,Marshall (WV),RB,70,215,,4.59,16,38.5,128,4.2,6.84
2000,Ike Charlton,Virginia Tech,CB,71.1,205,,4.47,16,,126,,
2000,Chrys Chukwuma,Arkansas,RB,73,232,,4.56,,,115,,
2000,Joey Chustz,Louisiana Tech,OT,78.6,304,,5.12,28,31,103,4.65,7.65
2000,Kendrick Clancy,Mississippi,DT,72.9,283,,5.28,25,27.5,108,4.65,7.98
2000,Travis Claridge,Southern California,OG,77.1,303,,5.18,29,31.5,100,4.86,7.77
2000,Danny Clark,Illinois,ILB,74.1,245,,4.77,20,,,,
2000,Chad Clifton,Tennessee,OT,77.3,334,,5.12,24,30.5,102,4.73,7.58
2000,Chris Cole,Texas A&M,WR,72.1,191,,4.37,,37.5,125,4.09,6.76
2000,Chris Coleman,North Carolina State,WR,71.8,211,,4.65,,32.5,110,4.1,6.79
2000,Cosey Coleman,Tennessee,OG,76,322,,5.4,,28,101,4.97,8.15
2000,Laveranues Coles,Florida State,WR,71.3,192,,4.48,,34,115,4.39,6.89
2000,Chris Combs,Duke,DT,76.8,286,,5.18,22,,,,
2000,Kurth Connell,Washington,OT,76.1,291,,5.54,27,33,103,4.84,8.14
2000,Rameel Connor,Illinois,DE,75.3,276,,5.01,25,35.5,121,4.45,7.65
2000,Ashley Cooper,Mississippi State,SS,70.3,208,,4.69,16,,117,,
2000,D.J. Cooper,Arkansas,DT,74.9,277,,5.23,,28,108,4.49,7.41
2000,Renard Cox,Maryland,CB,71.4,192,,4.72,13,38,111,,7.1
2000,Casey Crawford,Virginia,TE,77.9,244,,4.83,18,,,,
2000,Sedrick Curry,Texas A&M,CB,73.5,197,,4.47,,39,125,3.94,6.34
2000,JoeDean Davenport,Arkansas,TE,78.9,268,,5.15,13,30,108,4.67,7.33
2000,Adam Davis,Oklahoma State,OG,75.9,309,,5.69,,26,92,5,8.51
2000,JaJuan Dawson,Tulane (LA),WR,73,199,,4.55,,34,117,4.16,6.96
2000,Jerry DeLoach,California,DT,74.9,314,,5.01,19,31.5,101,4.57,7.4
2000,Mike Derouselle,Houston,DT,74.4,314,,5.29,27,27.5,96,4.8,7.67
2000,Reuben Droughns,Oregon,RB,71.3,215,,4.68,13,30,115,4.41,7.34
2000,Ron Dugans,Florida State,WR,73.4,206,,4.58,,,117,,
2000,Deon Dyer,North Carolina,FB,70.9,260,,5.03,,28,104,4.81,7.88
2000,Mario Edwards,Florida State,CB,72.1,191,,4.46,32,32.5,120,4.55,7.44
2000,John Engelberger,Virginia Tech,DE,76.3,260,,4.74,24,34,115,4.28,6.95
2000,Dwan Epps,Texas Southern,ILB,73,242,,4.68,8,34.5,,,
2000,Kevin Feterik,Brigham Young,QB,71,207,18,4.94,,31,106,4.45,7.3
2000,Aaron Fields,Troy (AL),DE,75.6,243,,4.8,22,34,115,4.56,7.51
2000,Zeron Flemister,Iowa,TE,76.4,249,,4.74,14,37,116,4.16,6.92
2000,Erik Flowers,Arizona State,DE,76.3,271,,4.78,24,33,114,4.15,7.21
2000,Derrick Foster,Texas A&M-Kingsville,RB,71.4,201,,4.45,19,34.5,117,4.36,6.84
2000,Larry Foster,Louisiana State,WR,69.9,198,,4.57,,37,121,4.06,6.88
2000,John Frank,Utah,DE,75.8,280,,4.81,32,37,117,4.27,7.07
2000,Todd Franz,Tulsa (OK),FS,73,199,,4.55,14,,,,
2000,Arturo Freeman,South Carolina,FS,72.4,188,,4.58,14,35.5,124,4.38,6.91
2000,Byron Frisch,Brigham Young,DE,76.4,281,,4.77,31,34.5,114,4.41,7.2
2000,Justin Fuente,Murray State (KY),QB,73.4,225,33,5.24,,27.5,100,4.42,7.51
2000,Mondriel Fulcher,Miami (FL),FB,75.4,253,,4.89,18,27,116,4.52,7.46
2000,Trent Gamble,Wyoming,FS,69.3,186,,4.58,21,37,124,3.9,6.6
2000,Jason Gavadza,Kent State (OH),TE,75,249,,4.62,22,32.5,113,4.3,7.15
2000,Trevor Gaylor,Miami (OH),WR,75.3,199,,4.59,,37.5,121,4.29,7.03
2000,Kabeer Gbaja-Biamila,San Diego State,OLB,76,243,,4.65,21,34,120,4.28,6.9
2000,Sherrod Gideon,Southern Mississippi,WR,71.1,173,,4.69,,,,,
2000,Ian Gold,Michigan,OLB,73.1,221,,4.58,21,33,115,4.19,6.97
2000,Deon Grant,Tennessee,SS,73.8,209,,4.5,15,,,,
2000,Ernest Grant,Arkansas-Pine Bluff,DT,77.3,316,,5.33,24,29.5,98,5.03,8
2000,Lamar Grant,Duke,CB,70.8,188,,4.66,16,32,117,4.3,7.3
2000,Brian Gray,Brigham Young,CB,73.3,214,,4.95,19,33.5,116,4.24,7.38
2000,Jonathan Gray,Texas Tech,OT,76.1,338,,5.94,20,23,94,,
2000,Barrett Green,West Virginia,OLB,73,233,,4.56,22,36,120,,
2000,Mike Green,Houston,FB,71.6,253,,4.8,25,28.5,108,4.34,7.08
2000,Mike Green,Northwestern State (LA),FS,72.1,189,,4.56,,38.5,118,4.2,
2000,Cornelius Griffin,Alabama,DE,75.1,297,,4.91,30,31,111,4.62,7.63
2000,Clark Haggans,Colorado State,OLB,75.4,253,,5.01,20,31.5,109,4.21,7.12
2000,Dante' Hall,Texas A&M,RB,67.8,191,,4.46,18,38,123,3.82,6.62
2000,James Hall,Michigan,DE,74.1,271,,5.04,,32,111,4.51,7.86
2000,Troy Hambrick,Savannah State (GA),RB,72.1,237,,4.72,21,34.5,118,4.44,7.48
2000,Joe Hamilton,Georgia Tech,QB,70.3,192,18,4.84,,,106,,
2000,Thomas Hamner,Minnesota,RB,72.1,197,,4.54,17,32,125,4.07,6.97
2000,D'Andre Hardeman,Texas A&M,FB,70,238,,4.82,,30,109,4.36,7.27
2000,Antwan Harris,Virginia,CB,69.1,186,,4.37,16,39,121,4.01,6.75
2000,Jeff Harris,Georgia,CB,72.4,190,,4.55,,34.5,114,4.25,6.73
2000,Lloyd Harrison,North Carolina State,CB,70,190,,4.57,16,37.5,119,4.25,7.12
2000,Windrell Hayes,Southern California,WR,71,204,,4.5,,,,4.18,7.33
2000,Semisi Heimuli,Texas A&M,OG,73.4,312,,5.43,20,29,94,4.63,7.94
2000,Chris Hovan,Boston College,DT,74.4,305,,5,35,30,101,4.16,6.85
2000,Darren Howard,Kansas State,DE,75.8,281,,5.11,,29,108,4.32,7
2000,Ethan Howell,Oklahoma State,CB,71,186,,4.56,16,,,4.13,6.98
2000,Aaron Humphrey,Texas,DE,74.9,254,,5.13,21,34,119,,
2000,Todd Husak,Stanford,QB,75.1,216,39,5.22,,27.5,99,4.41,7.17
2000,Jabari Issa,Washington,DT,76.9,296,,5.14,19,31.5,105,4.72,7.69
2000,Al Jackson,Louisiana State,OG,74.6,304,,5.2,19,,,,
2000,Darrell Jackson,Florida,WR,71.8,197,,4.58,,,,,
2000,Jarious Jackson,Notre Dame,QB,73,226,18,4.68,,,109,,
2000,Keith Jackson,Cheyney (PA),DT,76.3,319,,5.21,28,,,,
2000,Marlion Jackson,Saginaw Valley State (MI),RB,73,242,,4.65,24,35.5,125,4.14,7.15
2000,Jeno James,Auburn,OG,75.1,320,,5.66,24,25.5,94,5.22,8.51
2000,Ronney Jenkins,Northern Arizona,RB,70.5,184,,4.51,18,,118,,
2000,Brandon Jennings,Texas A&M,FS,72.4,198,,4.54,16,38,123,4.14,6.91
2000,Ryan Johanningmeier,Colorado,OG,77.9,310,,5.28,,29,107,4.66,7.9
2000,Doug Johnson,Florida,QB,74.4,226,28,4.95,,29.5,96,,
2000,Dwight Johnson,Baylor,DT,76,285,,5.03,26,28,105,4.76,7.51
2000,Eric Johnson,Nebraska,SS,72,215,,4.63,12,38,121,4.17,6.96
2000,Jerry Johnson,Florida State,DT,72.5,293,,5.09,26,28.5,102,,
2000,Matt Johnson,Brigham Young,OG,76,345,,5.6,35,28,99,4.99,8.07
2000,Dhani Jones,Michigan,OLB,73.1,240,,4.69,29,,,,
2000,Fred Jones,Colorado,OLB,74,247,,4.98,17,32,113,4.39,7.27
2000,John Jones,Indiana (PA),TE,76.3,248,,4.64,13,38.5,125,4.43,7.33
2000,Leander Jordan,Indiana (PA),OG,75.9,330,,5.53,25,31,104,4.76,7.91
2000,Morgan Kane,Wake Forest,RB,72.8,221,,4.63,29,37.5,121,4.16,6.81
2000,Curtis Keaton,James Madison (VA),RB,70,214,,4.41,23,41.5,131,3.93,6.82
2000,Tinker Keck,Cincinnati,SS,73.3,200,,4.58,15,36.5,120,4.31,6.96
2000,Sean Keenan,Williams College (MA),QB,75,202,32,5.03,,25.5,95,4.41,7.21
2000,Ben Kelly,Colorado,CB,68.9,183,,4.56,17,36,116,3.95,6.63
2000,Dan Kendra,Florida State,FB,71.9,251,,4.88,24,35,119,,
2000,Kenoy Kennedy,Arkansas,FS,73,221,,4.71,8,33.5,113,4.38,7.08
2000,Sean Key,Florida State,FS,70.6,188,,4.67,,,,4.2,7.12
2000,Adrian Klemm,Hawaii,OT,75.9,307,,4.98,24,,,,
2000,Andrew Kline,San Diego State,OG,74.1,305,,5.49,26,28,103,4.6,7.54
2000,Marcus Knight,Michigan,WR,72.9,180,,4.74,,28.5,106,4.38,7.11
2000,Noel LaMontagne,Virginia,OG,76.1,299,,5.09,21,,,,
2000,Kareem Larrimore,West Texas A&M,CB,71.1,190,,4.44,,34,125,,
2000,Leif Larsen,Texas-El Paso,DT,76.5,300,,5.12,45,30,110,4.37,7.46
2000,Charles Lee,Central Florida,WR,73.5,202,,4.6,,35.5,125,4.25,7.3
2000,Tim Lester,Western Michigan,QB,72.4,202,26,5.05,,27,97,4.24,7.28
2000,Jamal Lewis,Tennessee,RB,71.8,240,,4.58,23,,,,
2000,Al Lucas,Troy (AL),DT,72.6,294,,5.03,28,36,108,4.56,7.44
2000,Anthony Lucas,Arkansas,WR,74.8,194,,4.54,,35,121,,
2000,Dustin Lyman,Wake Forest,ILB,76,259,,4.7,22,35,118,4.06,6.86
2000,David Macklin,Penn State,CB,68.6,194,,4.56,,37.5,120,4.09,6.9
2000,Anthony Malbrough,Texas Tech,CB,68.9,184,,4.49,20,35.5,117,4,6.73
2000,Tee Martin,Tennessee,QB,73.6,227,11,4.61,,34.5,113,,
2000,Terrance McCaskey,Mississippi State,TE,78,271,,5,,29,101,,
2000,Kevin McDougal,Colorado State,RB,71.4,206,,4.66,,32,108,4.12,7.08
2000,Stockar McDougle,Oklahoma,OT,77.3,361,,5.5,24,,,,
2000,Chris McIntosh,Wisconsin,OT,78.4,315,,5.39,28,,,,
2000,Damion McIntosh,Kansas State,OT,75.9,328,,5.35,23,26,97,4.71,7.72
2000,Alvin McKinley,Mississippi State,DT,76,289,,5.1,22,27.5,102,4.61,7.73
2000,Rondell Mealey,Louisiana State,RB,71.6,212,,4.69,,33,120,4.15,6.89
2000,Brad Meester,Northern Iowa,C,75.4,298,,5.13,25,34,110,4.43,7.46
2000,Rob Meier,Washington State,DE,77,284,,5,27,30.5,113,4.52,7.49
2000,Richard Mercier,Miami (FL),OG,74.6,295,,5.4,18,26,97,4.78,7.84
2000,Keith Miller,California,ILB,73.1,246,,5.01,24,27.5,110,4.43,7.37
2000,Scottie Montgomery,Duke,WR,72.4,196,,4.58,,36,117,4.11,7.16
2000,Wendell Montgomery,Wyoming,WR,75,203,,4.84,,35.5,117,4.24,7.01
2000,Corey Moore,Virginia Tech,OLB,70.9,223,,4.62,21,,,,
2000,Michael Moore,Troy (AL),OG,75,320,,5.47,34,24.5,94,5.06,8.37
2000,Muneer Moore,Richmond (VA),WR,74,201,,4.52,,37.5,129,4.09,6.91
2000,Frank Moreau,Louisville,RB,73,231,,4.57,23,36,117,,
2000,Aric Morris,Michigan State,SS,69.4,211,,4.56,24,,,,
2000,Rob Morris,Brigham Young,ILB,73.9,250,,4.77,18,33,113,4.17,6.93
2000,Sammy Morris,Texas Tech,FB,71.9,221,,4.68,23,37.5,117,4.21,7.05
2000,Sylvester Morris,Jackson State (MS),WR,75,216,,4.63,,34.5,119,4.17,7.06
2000,Chad Morton,Southern California,RB,67.6,182,,4.52,18,36,121,,
2000,Bobby Myers,Wisconsin,FS,73.3,183,,4.59,,37.5,123,4.1,7.04
2000,Kualana Noa,Hawaii,OT,75.6,317,,5.38,27,25.5,98,4.74,7.82
2000,Dennis Northcutt,Arizona,WR,70.4,175,,4.46,,37.5,123,4.04,6.96
2000,Carlos Nuno,Brigham Young,TE,75.9,263,,5.03,23,28,106,,
2000,Andre O'Neal,Marshall (WV),ILB,73.3,235,,4.72,16,34,114,4.24,7.3
2000,Matt O'Neal,Oklahoma,C,75,277,,5.06,17,27.5,94,4.72,7.59
2000,Erik Olson,Colorado,SS,73,208,,4.63,17,35,115,4.21,6.81
2000,Chad Pennington,Marshall (WV),QB,75.4,229,25,4.85,,33.5,111,4.16,7.12
2000,Mareno Philyaw,Troy (AL),WR,73.9,205,,4.69,,39.5,129,4.13,6.93
2000,Cedric Pittman,Nevada,OLB,75,261,,4.9,20,30.5,111,4.52,7.75
2000,DaShon Polk,Arizona,OLB,73.9,233,,4.77,18,32,111,4.45,7.43
2000,Hank Poteat,Pittsburgh,CB,69.9,197,,4.62,16,37,126,4,6.66
2000,Travis Prentice,Miami (OH),RB,71.8,225,,4.5,23,37,115,4.4,6.92
2000,Tim Rattay,Louisiana Tech,QB,72.5,215,27,4.93,,25.5,100,4.21,7.34
2000,Chase Raynock,Montana,OT,78,308,,5.53,22,25,94,5,8.33
2000,Chris Redman,Louisville,QB,74.8,222,16,5.37,,26.5,98,4.78,7.8
2000,J.R. Redmond,Arizona State,RB,71.5,216,,4.48,,32.5,121,,
2000,Quinton Reese,Auburn,DE,76,283,,5.13,18,30,101,4.68,7.91
2000,Tutan Reyes,Mississippi,OT,75.3,299,,5.38,20,26.5,99,4.88,7.49
2000,Rob Riti,Missouri,C,73.9,293,,5.21,17,29.5,106,,
2000,Fred Robbins,Wake Forest,DT,75.8,312,,5.13,25,29.5,94,4.72,7.72
2000,Greg Robinson-Randall,Michigan State,OT,77.6,333,,5.62,22,26,95,5.13,8.15
2000,Roger Roesler,Texas,OG,77.4,314,,5.33,25,29.5,101,4.76,8.31
2000,Phillip Rogers,Georgia Tech,RB,73.1,232,,4.73,19,37,124,4.31,7.21
2000,Lewis Sanders,Maryland,CB,73,202,,4.5,10,37,116,,
2000,Ketric Sanford,Houston,RB,67.5,199,,4.62,12,32,118,4.3,6.63
2000,Sekou Sanyika,California,OLB,75.3,241,,4.75,21,32.5,111,4.38,7.33
2000,Manuia Savea,Arizona,OG,74.3,308,,5.34,24,25,92,,
2000,Gari Scott,Michigan State,WR,72.3,194,,4.6,,33.5,119,,
2000,Tony Scott,North Carolina State,CB,70.3,193,,4.55,11,34,116,4.24,7.45
2000,Richard Seals,Utah,DT,74,316,,5.15,24,28.5,102,4.6,7.78
2000,Aaron Shea,Michigan,FB,76.3,253,,4.83,,37.5,114,4.3,6.72
2000,Jacoby Shepherd,Oklahoma State,CB,73.5,195,,4.55,5,35,120,,
2000,Wes Shivers,Mississippi State,OT,77.4,318,,5.68,18,22.5,98,4.81,8.48
2000,Mark Simoneau,Kansas State,OLB,72,237,,4.63,24,36,117,4.09,7.08
2000,Peter Sirmon,Oregon,ILB,73.9,246,,4.86,20,34.5,115,4.27,7.21
2000,T.J. Slaughter,Southern Mississippi,ILB,72.1,247,,4.91,24,30,112,4.26,7.08
2000,Dwyte Smiley,Youngstown State (OH),FS,73,198,,4.61,13,35,115,4.29,7.18
2000,Jamel Smith,Virginia Tech,ILB,72.5,245,,5.19,,29.5,108,4.58,7.51
2000,Marvel Smith,Arizona State,OT,77,320,,5.34,24,27.5,100,4.84,7.87
2000,Paul Smith,Texas-El Paso,FB,70.6,220,,4.65,25,26.5,111,4.29,7.02
2000,Terrelle Smith,Arizona State,FB,72,249,,5.01,19,32.5,109,4.85,8.38
2000,R.Jay Soward,Southern California,WR,69.5,177,,4.41,,35,124,,
2000,Rashon Spikes,North Carolina State,RB,70.5,204,,4.84,13,33,113,4.47,7.18
2000,Quinton Spotwood,Syracuse,WR,71,184,,4.55,,33.5,123,,
2000,John St.Clair,Virginia,C,77,302,,5.2,25,,,,
2000,Dave Stachelski,Boise State,TE,75.1,250,,4.85,24,38,115,4.14,6.84
2000,Shyrone Stith,Virginia Tech,RB,67.4,204,,4.65,13,35,111,4.14,7.14
2000,Jay Tant,Northwestern,TE,75,255,,4.75,31,,,,
2000,Mark Tauscher,Wisconsin,OG,75.4,318,,5.43,22,27,90,4.84,7.91
2000,Shannon Taylor,Virginia,OLB,74.9,249,,4.65,,34.5,115,,
2000,Travis Taylor,Florida,WR,72.9,199,,4.43,,37,118,,7.15
2000,Adalius Thomas,Southern Mississippi,DE,74.4,270,,4.57,,38.5,120,4.42,
2000,Jason Thomas,Hampton (VA),OG,75.4,300,,5.24,23,29.5,100,,7.99
2000,Michael Thompson,Tennessee State,OT,76.5,305,,5.3,16,26,104,4.73,7.99
2000,Travares Tillman,Georgia Tech,FS,73.3,194,,4.6,15,37.5,123,4.29,6.95
2000,Mao Tosi,Idaho,DT,77.1,310,,5.29,19,28.5,99,4.6,7.72
2000,Mac Tuiaea,Washington,DT,77.9,296,,5.1,25,29,99,4.72,7.82
2000,Ryan Tujague,Washington State,OG,77.1,297,,5.2,21,27,96,4.95,8.18
2000,Jeff Ulbrich,Hawaii,ILB,72.4,249,,4.7,24,32,109,4.3,7.23
2000,Brian Urlacher,New Mexico,OLB,75.9,258,,4.61,27,34,122,4.18,6.94
2000,Darrick Vaughn,Texas State,CB,70.9,196,,4.55,14,36.5,121,4.16,7.09
2000,Andy Vincent,Texas A&M,OG,76,306,,5.2,14,28.5,108,4.42,7.54
2000,Todd Wade,Mississippi,OT,79.9,326,,5.25,29,27.5,101,4.68,7.68
2000,Troy Walters,Stanford,WR,66.5,171,,4.55,,32.5,106,3.84,6.61
2000,Steve Warren,Nebraska,DT,72.6,307,,5.14,29,30.5,105,4.56,7.97
2000,Marcus Washington,Auburn,OLB,75.3,252,,4.7,,35,118,4.49,6.91
2000,Jason Webster,Texas A&M,CB,69.1,180,,4.46,17,35.5,122,3.98,6.76
2000,James Whalen,Kentucky,TE,74.5,228,,4.79,,31,110,4.22,7.42
2000,Austin Wheatley,Iowa,TE,75.9,254,,4.69,,32.5,121,4.18,6.97
2000,Damon Wheeler,Colorado,CB,68.6,179,,4.56,11,35,115,4.27,7.21
2000,Anthony White,Kentucky,RB,72.3,195,,4.7,,32.5,118,4.24,7.05
2000,Dez White,Georgia Tech,WR,73.3,218,,4.62,,37.5,124,4.09,6.91
2000,Bobby Williams,Arkansas,OT,75.8,332,,5.34,28,29,97,4.72,7.78
2000,Jack Williams,Azusa Pacific (CA),SS,70.3,206,,4.74,15,31.5,108,4.65,7.15
2000,James Williams,Marshall (WV),WR,70.9,180,,4.6,,36,123,4.16,7.22
2000,Josh Williams,Michigan,DT,75.5,282,,4.93,,30.5,111,4.25,7.22
2000,Antonio Wilson,Texas A&M-Commerce,OLB,74,245,,4.56,11,,,,
2000,Cedric Woodard,Texas,DT,74.5,290,,5.23,23,30.5,109,,
2000,Destry Wright,Jackson State (MS),RB,71.3,216,,4.88,15,29.5,112,4.41,7.15
2000,Spergon Wynn,Texas State,QB,75.4,229,25,4.95,,34,108,4.59,7.71
2000,Bashir Yamini,Iowa,WR,75.3,191,,4.55,,33,130,4.18,7.09
2000,Brian Young,Texas-El Paso,DE,74.4,278,,4.96,27,29.5,106,4.47,7.2
