Year,Name,College,POS,Height (in),Weight (lbs),40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,Win-Loss Record,Round,Pick,Team,Age,To,AP1,PB,St,CarAV,DrAV,Solo,Int,Sacks,Drafted,Solos_Per_Year,Ints_Per_Year,Sacks_Per_Year,Solos_Per_Game
2008.0,Trevor Scott,Buffalo,DE,77.0,256.0,4.713211382113826,21.378663540445487,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,1-10-0,6.0,169.0,OAK,24.0,2014.0,0.0,0.0,2.0,12.0,10.0,87.0,0.0,16.5,D,14.5,0.0,2.75,0.90625
2008.0,Jason Shirley,Frenso State (CA),DT,77.13,329.0,4.713211382113826,21.378663540445487,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,,5.0,145.0,CIN,22.0,2011.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.5,D,1.33,0.0,0.83,0.083125
2008.0,Pat Sims,Auburn,DT,74.13,310.0,5.11,20.0,27.0,116.02665121668598,4.304478021978025,7.204715672676831,9-3-0,3.0,77.0,CIN,22.0,2017.0,0.0,0.0,3.0,27.0,19.0,169.0,1.0,9.0,D,18.78,0.11,1.0,1.17375
2008.0,Bryan Smith,McNeese State (LA),OLB,74.38,231.0,4.76,17.0,32.5,120.0,4.4,7.22,,3.0,80.0,PHI,24.0,2009.0,0.0,0.0,0.0,1.0,,3.0,0.0,0.0,D,3.0,0.0,0.0,0.1875
2008.0,Reggie Smith,Oklahoma,CB,72.5,199.0,4.713211382113826,13.0,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,8-4-0,3.0,75.0,SFO,21.0,2011.0,0.0,0.0,1.0,6.0,6.0,60.0,2.0,0.0,D,20.0,0.67,0.0,1.25
2008.0,Craig Steltz,Louisiana State,SS,73.38,213.0,4.713211382113826,21.378663540445487,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,11-2-0,4.0,120.0,CHI,22.0,2013.0,0.0,0.0,0.0,6.0,6.0,102.0,1.0,1.0,D,20.4,0.2,0.2,1.275
2008.0,Andy Studebaker,Wheaton (IL),OLB,75.0,251.0,4.713211382113826,21.378663540445487,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,,6.0,203.0,PHI,22.0,2015.0,0.0,0.0,0.0,11.0,,77.0,2.0,2.5,D,11.0,0.29,0.36,0.6875
2008.0,Aqib Talib,Kansas,CB,72.75,202.0,4.5,10.0,38.0,131.0,4.22,6.82,7-5-0,1.0,20.0,TAM,22.0,2019.0,1.0,5.0,9.0,66.0,14.0,385.0,35.0,1.0,D,35.0,3.18,0.09,2.1875
2008.0,Hilee Taylor,North Carolina,OLB,74.63,242.0,4.713211382113826,21.378663540445487,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,5-6-0,7.0,221.0,CAR,22.0,2009.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,D,5.0,0.0,1.0,0.3125
2008.0,Terrell Thomas,Southern California,CB,72.5,202.0,4.54,14.0,30.5,123.0,4.304478021978025,7.18,12-1-0,2.0,63.0,NYG,23.0,2013.0,0.0,0.0,2.0,17.0,17.0,248.0,12.0,3.0,D,49.6,2.4,0.6,3.1
2008.0,Jeremy Thompson,Wake Forest,DE,76.38,264.0,4.77,25.0,32.0,117.0,4.23,6.97,4-7-0,4.0,102.0,GNB,22.0,2009.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,D,6.0,0.0,0.0,0.375
2008.0,DeJuan Tribble,Boston College,CB,68.75,189.0,4.63,13.0,32.0,114.0,4.304478021978025,7.204715672676831,9-3-0,6.0,192.0,SDG,23.0,2006.0,0.0,0.0,0.0,,,0.0,0.0,0.0,D,-0.0,-0.0,-0.0,-0.0
2008.0,Justin Tryon,Arizona State,CB,69.13,190.0,4.54,21.0,32.5,119.0,4.28,7.41,7-5-0,4.0,124.0,WAS,24.0,2012.0,0.0,0.0,0.0,7.0,3.0,84.0,1.0,1.0,D,21.0,0.25,0.25,1.3125
2008.0,Terrence Wheatley,Colorado,CB,69.63,187.0,4.43,17.0,36.5,128.0,4.17,6.74,7-6-0,2.0,62.0,NWE,23.0,2010.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,D,2.0,0.0,0.0,0.125
2008.0,Philip Wheeler,Georgia Tech,ILB,73.88,248.0,4.82,24.0,31.0,118.0,4.29,7.11,7-5-0,3.0,93.0,IND,23.0,2016.0,0.0,0.0,3.0,29.0,10.0,377.0,0.0,6.5,D,47.12,0.0,0.81,2.945
2008.0,Jonathan Wilhite,Auburn,CB,69.5,185.0,4.45,20.0,33.5,119.0,4.304478021978025,7.204715672676831,9-3-0,4.0,129.0,NWE,24.0,2011.0,0.0,0.0,0.0,10.0,8.0,104.0,4.0,2.0,D,34.67,1.33,0.67,2.166875
2008.0,Jack Williams,Kent State (OH),CB,69.0,186.0,4.56,19.0,35.5,121.0,4.304478021978025,6.91,,4.0,119.0,DEN,23.0,2009.0,0.0,0.0,0.0,2.0,2.0,26.0,0.0,0.0,D,26.0,0.0,0.0,1.625
2008.0,Thomas Williams,Southern California,ILB,72.88,238.0,4.89,26.0,29.5,113.0,4.304478021978025,7.204715672676831,12-1-0,5.0,155.0,JAX,23.0,2011.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,D,4.0,0.0,0.0,0.25
2008.0,Trae Williams,South Florida,CB,69.0,193.0,4.54,21.378663540445487,29.5,110.0,4.304478021978025,7.204715672676831,6-6-0,5.0,159.0,JAX,23.0,2006.0,0.0,0.0,0.0,,,0.0,0.0,0.0,D,-0.0,-0.0,-0.0,-0.0
2008.0,Tom Zbikowski,Notre Dame,SS,71.25,211.0,4.54,24.0,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,9-3-0,3.0,86.0,BAL,23.0,2012.0,0.0,0.0,1.0,11.0,7.0,102.0,3.0,2.0,D,25.5,0.75,0.5,1.59375
2009.0,Spencer Adkins,Miami (FL),ILB,71.13,230.0,4.713211382113826,21.378663540445487,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,9-3-0,6.0,176.0,ATL,22.0,2011.0,0.0,0.0,0.0,2.0,2.0,12.0,0.0,0.0,D,6.0,0.0,0.0,0.375
2009.0,Al Afalava,Oregon State,SS,70.88,207.0,4.713211382113826,21.378663540445487,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,5-6-0,6.0,190.0,CHI,22.0,2012.0,0.0,0.0,1.0,6.0,5.0,54.0,1.0,2.0,D,18.0,0.33,0.67,1.125
2009.0,Asher Allen,Georgia,CB,69.5,194.0,4.48,22.0,35.0,115.0,4.3,6.93,10-3-0,3.0,86.0,MIN,21.0,2011.0,0.0,0.0,2.0,9.0,9.0,111.0,4.0,1.0,D,55.5,2.0,0.5,3.46875
2009.0,Stanley Arnoux,Wake Forest,ILB,72.0,232.0,4.56,19.0,31.5,121.0,4.39,7.22,4-7-0,4.0,118.0,NOR,22.0,2010.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,D,3.0,0.0,0.0,0.1875
2009.0,Robert Ayers,Tennessee,DE,75.13,272.0,4.77,18.0,29.5,102.0,4.51,7.56,5-6-0,1.0,18.0,DEN,24.0,2017.0,0.0,0.0,5.0,27.0,13.0,192.0,0.0,34.5,D,24.0,0.0,4.31,1.5
2009.0,Kevin Barnes,Maryland,CB,72.25,187.0,4.45,21.378663540445487,38.5,128.0,3.96,6.72,5-6-0,3.0,80.0,WAS,22.0,2012.0,0.0,0.0,0.0,3.0,3.0,40.0,3.0,0.0,D,13.33,1.0,0.0,0.833125
2009.0,Connor Barwin,Cincinnati,OLB,75.63,256.0,4.59,21.0,40.5,128.0,4.18,6.87,4-7-0,2.0,46.0,HOU,22.0,2018.0,0.0,1.0,7.0,50.0,16.0,269.0,1.0,56.5,D,29.89,0.11,6.28,1.868125
2009.0,E.J. Biggers,Western Michigan,CB,71.13,180.0,4.713211382113826,21.378663540445487,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,,7.0,217.0,TAM,22.0,2015.0,0.0,0.0,1.0,13.0,8.0,231.0,4.0,1.0,D,38.5,0.67,0.17,2.40625
2009.0,Ron Brace,Boston College,DT,75.0,330.0,5.48,32.0,28.0,99.0,4.73,8.15,9-3-0,2.0,40.0,NWE,22.0,2012.0,0.0,0.0,1.0,6.0,6.0,24.0,0.0,0.0,D,8.0,0.0,0.0,0.5
2009.0,Jasper Brinkley,South Carolina,ILB,73.63,252.0,4.67,26.0,35.5,114.0,4.32,7.03,7-5-0,5.0,150.0,MIN,24.0,2015.0,0.0,0.0,3.0,20.0,15.0,234.0,0.0,2.0,D,39.0,0.0,0.33,2.4375
2009.0,Cody Brown,Connecticut,OLB,74.13,244.0,4.76,26.0,36.5,120.0,4.4,7.1,5-6-0,2.0,63.0,ARI,22.0,2006.0,0.0,0.0,0.0,,,0.0,0.0,0.0,D,-0.0,-0.0,-0.0,-0.0
2009.0,Everette Brown,Florida State,DE,73.5,256.0,4.65,26.0,31.5,114.0,4.53,7.55,8-5-0,2.0,43.0,CAR,22.0,2014.0,0.0,0.0,0.0,5.0,4.0,48.0,1.0,7.0,D,9.6,0.2,1.4,0.6
2009.0,David Bruton,Notre Dame,FS,74.0,219.0,4.4,19.0,41.5,132.0,4.28,6.6,9-3-0,4.0,114.0,DEN,22.0,2016.0,0.0,0.0,0.0,10.0,9.0,152.0,3.0,2.0,D,21.71,0.43,0.29,1.356875
2009.0,Joe Burnett,Central Florida,CB,69.38,192.0,4.58,22.0,35.5,118.0,4.25,6.68,8-5-0,5.0,168.0,PIT,22.0,2009.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,D,12.0,0.0,0.0,12.0
2009.0,Darius Butler,Connecticut,CB,70.38,183.0,4.41,21.378663540445487,43.0,134.0,4.18,6.92,5-6-0,2.0,41.0,NWE,23.0,2017.0,0.0,0.0,0.0,22.0,5.0,278.0,15.0,0.0,D,34.75,1.88,0.0,2.171875
2009.0,Victor Butler,Oregon State,OLB,74.25,248.0,4.76,24.0,33.0,113.0,4.4,7.21,5-6-0,4.0,110.0,DAL,22.0,2014.0,0.0,0.0,0.0,6.0,6.0,70.0,0.0,11.0,D,14.0,0.0,2.2,0.875
2009.0,Jairus Byrd,Oregon,CB,70.13,207.0,4.713211382113826,21.378663540445487,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,10-2-0,2.0,42.0,BUF,22.0,2017.0,0.0,3.0,7.0,40.0,33.0,379.0,25.0,4.0,D,47.38,3.12,0.5,2.96125
2009.0,Don Carey,Norfolk State (VA),CB,71.25,192.0,4.49,18.0,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,,6.0,177.0,CLE,22.0,2018.0,0.0,0.0,1.0,12.0,,148.0,3.0,0.0,D,16.44,0.33,0.0,1.0275
2009.0,Patrick Chung,Oregon,SS,71.25,212.0,4.49,25.0,34.0,119.0,4.304478021978025,7.204715672676831,10-2-0,2.0,34.0,NWE,22.0,2019.0,0.0,0.0,10.0,37.0,35.0,521.0,11.0,4.5,D,52.1,1.1,0.45,3.25625
2009.0,Chris Clemons,Clemson,FS,72.13,208.0,4.33,19.0,37.5,127.0,4.38,7.27,8-4-0,5.0,165.0,MIA,23.0,2015.0,0.0,0.0,3.0,19.0,19.0,212.0,4.0,1.5,D,35.33,0.67,0.25,2.208125
2009.0,Derek Cox,William & Mary (VA),CB,72.75,189.0,4.713211382113826,21.378663540445487,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,,3.0,73.0,JAX,22.0,2013.0,0.0,0.0,4.0,20.0,17.0,204.0,13.0,0.0,D,51.0,3.25,0.0,3.1875
2009.0,Aaron Curry,Wake Forest,OLB,73.75,254.0,4.52,25.0,37.0,124.0,4.51,7.15,4-7-0,1.0,4.0,SEA,23.0,2012.0,0.0,0.0,3.0,16.0,12.0,163.0,0.0,5.5,D,54.33,0.0,1.83,3.395625
2009.0,Brian Cushing,Southern California,OLB,74.88,243.0,4.64,30.0,35.0,120.0,4.22,6.84,12-1-0,1.0,15.0,HOU,22.0,2017.0,0.0,1.0,7.0,52.0,52.0,424.0,8.0,13.5,D,53.0,1.0,1.69,3.3125
2009.0,Vontae Davis,Illinois,CB,71.13,203.0,4.4,25.0,36.0,125.0,4.07,6.75,2-9-0,1.0,25.0,MIA,21.0,2018.0,0.0,2.0,8.0,43.0,12.0,344.0,22.0,2.0,D,38.22,2.44,0.22,2.38875
2009.0,Will Davis,Illinois,DE,74.13,261.0,4.84,27.0,33.0,115.0,4.45,7.38,2-9-0,6.0,204.0,ARI,23.0,2010.0,0.0,0.0,0.0,3.0,3.0,27.0,0.0,3.0,D,27.0,0.0,3.0,1.6875
2009.0,Louis Delmas,Western Michigan,FS,71.38,202.0,4.52,12.0,37.0,126.0,4.17,6.67,,2.0,33.0,DET,22.0,2014.0,0.0,0.0,6.0,27.0,24.0,290.0,7.0,6.0,D,58.0,1.4,1.2,3.625
2009.0,Kevin Ellison,Southern California,OLB,72.88,227.0,4.8,32.0,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,12-1-0,6.0,189.0,SDG,22.0,2009.0,0.0,0.0,1.0,4.0,4.0,43.0,0.0,1.0,D,43.0,0.0,1.0,43.0
2009.0,Larry English,Northern Illinois,OLB,74.13,255.0,4.82,24.0,36.0,107.0,4.38,7.26,,1.0,16.0,SDG,23.0,2014.0,0.0,0.0,1.0,7.0,7.0,70.0,0.0,12.0,D,14.0,0.0,2.4,0.875
2009.0,Bradley Fletcher,Iowa,CB,72.38,196.0,4.47,20.0,38.5,122.0,4.29,7.04,7-5-0,3.0,66.0,STL,23.0,2015.0,0.0,0.0,3.0,24.0,13.0,258.0,8.0,1.0,D,43.0,1.33,0.17,2.6875
2009.0,Moise Fokou,Maryland,OLB,73.13,233.0,4.65,12.0,31.0,121.0,4.28,7.09,5-6-0,7.0,230.0,PHI,24.0,2014.0,0.0,0.0,2.0,20.0,13.0,179.0,0.0,3.0,D,35.8,0.0,0.6,2.2375
2009.0,Zack Follett,California,OLB,73.88,236.0,4.69,21.378663540445487,37.0,117.0,4.304478021978025,7.31,8-4-0,7.0,235.0,DET,22.0,2010.0,0.0,0.0,0.0,2.0,2.0,18.0,0.0,0.0,D,18.0,0.0,0.0,1.125
2009.0,Coye Francies,San Jose State,CB,72.38,185.0,4.63,24.0,36.0,123.0,4.24,6.81,,6.0,191.0,CLE,22.0,2012.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,D,2.67,0.0,0.0,0.166875
2009.0,Marcus Freeman,Ohio State,OLB,72.63,239.0,4.65,30.0,37.0,113.0,4.12,6.98,10-2-0,5.0,154.0,CHI,,2006.0,0.0,0.0,0.0,,,0.0,0.0,0.0,D,-0.0,-0.0,-0.0,-0.0
2009.0,Jarron Gilbert,San Jose State,DE,77.25,288.0,4.81,28.0,35.5,119.0,4.56,7.7,,3.0,68.0,CHI,22.0,2012.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,D,0.67,0.0,0.0,0.041875
2009.0,Cody Glenn,Nebraska,OLB,72.0,244.0,4.78,25.0,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,8-4-0,5.0,158.0,WAS,22.0,2010.0,0.0,0.0,0.0,2.0,,19.0,0.0,0.0,D,19.0,0.0,0.0,1.1875
2009.0,Courtney Greene,Rutgers,SS,72.25,212.0,4.55,21.0,34.5,116.0,4.16,7.35,7-5-0,7.0,245.0,SEA,22.0,2011.0,0.0,0.0,1.0,5.0,,70.0,1.0,0.0,D,35.0,0.5,0.0,2.1875
2009.0,Michael Hamlin,Clemson,SS,74.0,214.0,4.57,17.0,37.5,117.0,4.42,7.14,8-4-0,5.0,166.0,DAL,23.0,2010.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,D,13.0,0.0,0.0,0.8125
2009.0,Cary Harris,Southern California,CB,71.38,187.0,4.58,18.0,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,12-1-0,6.0,183.0,BUF,22.0,2010.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,D,5.0,2.0,0.0,0.3125
2009.0,Nic Harris,Oklahoma,OLB,74.38,234.0,4.86,15.0,31.5,109.0,4.37,7.05,8-4-0,5.0,147.0,BUF,22.0,2010.0,0.0,0.0,0.0,5.0,2.0,50.0,0.0,1.5,D,50.0,0.0,1.5,3.125
2009.0,Ra'Shon Harris,Oregon,DT,75.75,298.0,4.99,28.0,25.5,106.0,4.87,8.18,10-2-0,6.0,205.0,PIT,23.0,2009.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,D,1.0,0.0,0.0,1.0
2009.0,Victor Harris,Virginia Tech,CB,71.25,198.0,4.68,21.378663540445487,33.5,118.0,3.98,6.68,11-2-0,5.0,157.0,PHI,23.0,2010.0,0.0,0.0,0.0,3.0,3.0,41.0,0.0,0.0,D,41.0,0.0,0.0,2.5625
2009.0,Robert Henson,Texas Christian,ILB,72.13,240.0,4.713211382113826,21.378663540445487,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,11-1-0,6.0,186.0,WAS,23.0,2009.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,D,3.0,0.0,0.0,3.0
2009.0,Stephen Hodge,Texas Christian,OLB,71.63,234.0,4.59,22.0,35.0,115.0,4.34,7.21,11-1-0,6.0,197.0,DAL,22.0,2006.0,0.0,0.0,0.0,,,0.0,0.0,0.0,D,-0.0,-0.0,-0.0,-0.0
2009.0,Evander Hood,Missouri,DT,74.88,300.0,4.83,34.0,33.0,108.0,4.55,7.5,7-5-0,1.0,32.0,PIT,22.0,2018.0,0.0,0.0,5.0,39.0,27.0,141.0,0.0,14.0,D,15.67,0.0,1.56,0.979375
2009.0,Brandon Hughes,Oregon State,CB,70.5,182.0,4.4,8.0,36.5,128.0,4.23,6.9,5-6-0,5.0,148.0,SDG,23.0,2013.0,0.0,0.0,0.0,2.0,,28.0,0.0,0.0,D,7.0,0.0,0.0,0.4375
2009.0,Corvey Irvin,Georgia,DT,75.0,301.0,4.96,24.0,24.5,97.0,4.73,7.44,10-3-0,3.0,93.0,CAR,24.0,2013.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,D,2.25,0.0,0.0,0.140625
2009.0,Tyson Jackson,Louisiana State,DE,76.13,296.0,4.94,21.378663540445487,28.5,102.0,4.8,7.64,11-2-0,1.0,3.0,KAN,23.0,2016.0,0.0,0.0,7.0,35.0,24.0,167.0,0.0,9.0,D,23.86,0.0,1.29,1.49125
2009.0,Ricky Jean-Francois,Louisiana State,DT,74.63,295.0,5.18,25.0,26.0,93.0,4.304478021978025,7.204715672676831,11-2-0,7.0,244.0,SFO,22.0,2018.0,0.0,0.0,4.0,25.0,4.0,116.0,0.0,14.0,D,12.89,0.0,1.56,0.805625
2009.0,Malcolm Jenkins,Ohio State,CB,72.13,204.0,4.51,15.0,33.0,124.0,4.08,6.59,10-2-0,1.0,14.0,NOR,21.0,2020.0,0.0,3.0,11.0,64.0,25.0,751.0,20.0,12.5,D,68.27,1.82,1.14,4.266875
2009.0,Peria Jerry,Mississippi,DT,73.75,299.0,4.713211382113826,21.378663540445487,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,3-8-0,1.0,24.0,ATL,25.0,2013.0,0.0,0.0,2.0,14.0,14.0,51.0,0.0,5.5,D,12.75,0.0,1.38,0.796875
2009.0,Michael Johnson,Georgia Tech,DE,78.88,266.0,4.69,28.0,38.5,128.0,4.37,7.42,7-5-0,7.0,224.0,NYG,23.0,2010.0,0.0,0.0,2.0,14.0,14.0,117.0,3.0,2.0,D,117.0,3.0,2.0,7.3125
2009.0,Michael Johnson,Georgia Tech,DE,78.88,266.0,4.69,28.0,38.5,128.0,4.37,7.42,7-5-0,3.0,70.0,CIN,22.0,2018.0,0.0,0.0,8.0,53.0,49.0,268.0,4.0,44.5,D,29.78,0.44,4.94,1.86125
2009.0,Rashad Johnson,Alabama,FS,71.25,203.0,4.49,15.0,37.0,120.0,4.23,7.09,10-2-0,3.0,95.0,ARI,23.0,2016.0,0.0,0.0,4.0,24.0,21.0,307.0,15.0,1.0,D,43.86,2.14,0.14,2.74125
2009.0,Brad Jones,Colorado,OLB,74.88,232.0,4.713211382113826,21.378663540445487,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,7-6-0,7.0,218.0,GNB,23.0,2015.0,0.0,0.0,2.0,18.0,18.0,186.0,0.0,10.0,D,31.0,0.0,1.67,1.9375
2009.0,Terrance Knighton,Temple,DT,75.0,321.0,5.21,21.378663540445487,28.0,103.0,4.78,7.9,0-11-0,3.0,72.0,JAX,23.0,2015.0,0.0,0.0,6.0,38.0,19.0,148.0,2.0,14.0,D,24.67,0.33,2.33,1.541875
2009.0,Paul Kruger,Utah,DE,76.25,263.0,4.83,24.0,32.5,108.0,4.47,7.52,7-5-0,2.0,57.0,BAL,23.0,2016.0,0.0,0.0,4.0,32.0,7.0,145.0,2.0,35.0,D,20.71,0.29,5.0,1.294375
2009.0,Ellis Lankster,West Virginia,CB,69.13,191.0,4.713211382113826,21.378663540445487,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,11-1-0,7.0,220.0,BUF,22.0,2014.0,0.0,0.0,0.0,5.0,1.0,62.0,2.0,1.0,D,12.4,0.4,0.2,0.775
2009.0,James Laurinaitis,Ohio State,ILB,73.88,244.0,4.76,22.0,33.0,115.0,4.24,6.93,10-2-0,2.0,35.0,STL,22.0,2016.0,0.0,0.0,7.0,53.0,52.0,664.0,10.0,16.5,D,94.86,1.43,2.36,5.92875
2009.0,DeAndre Levy,Wisconsin,OLB,73.75,236.0,4.56,19.0,34.43981481481482,119.0,4.304478021978025,7.204715672676831,10-3-0,3.0,76.0,DET,22.0,2016.0,0.0,0.0,6.0,43.0,43.0,459.0,12.0,3.5,D,65.57,1.71,0.5,4.098125
2009.0,Keenan Lewis,Oregon State,CB,72.88,195.0,4.47,19.0,33.5,123.0,4.304478021978025,7.204715672676831,5-6-0,3.0,96.0,PIT,23.0,2015.0,0.0,0.0,3.0,23.0,11.0,177.0,7.0,0.0,D,29.5,1.17,0.0,1.84375
2009.0,Alex Magee,Purdue,DT,74.63,298.0,5.03,30.0,29.5,103.0,4.55,7.52,5-6-0,3.0,67.0,KAN,22.0,2010.0,0.0,0.0,0.0,2.0,1.0,14.0,0.0,4.0,D,14.0,0.0,4.0,0.875
2009.0,Kaluka Maiava,Southern California,OLB,71.5,229.0,4.7,30.0,34.43981481481482,110.0,4.2,6.98,12-1-0,4.0,104.0,CLE,22.0,2014.0,0.0,0.0,1.0,13.0,12.0,117.0,0.0,4.5,D,23.4,0.0,0.9,1.4625
2009.0,Sen'Derrick Marks,Auburn,DT,73.75,306.0,5.0,21.378663540445487,33.0,116.02665121668598,4.304478021978025,7.204715672676831,9-3-0,2.0,62.0,TEN,22.0,2016.0,0.0,0.0,4.0,28.0,11.0,150.0,1.0,19.0,D,21.43,0.14,2.71,1.339375
2009.0,Sherrod Martin,Troy (AL),CB,73.0,198.0,4.43,12.0,36.0,123.0,3.98,6.6,4-7-0,2.0,59.0,CAR,24.0,2015.0,0.0,0.0,2.0,17.0,14.0,162.0,8.0,0.0,D,27.0,1.33,0.0,1.6875
2009.0,Vaughn Martin,Western Ontario (Canada),DT,75.13,331.0,4.713211382113826,21.378663540445487,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,,4.0,113.0,SDG,23.0,2013.0,0.0,0.0,2.0,13.0,13.0,47.0,0.0,3.0,D,11.75,0.0,0.75,0.734375
2009.0,Clay Matthews,Southern California,OLB,75.13,240.0,4.62,23.0,35.5,121.0,4.18,6.9,12-1-0,1.0,26.0,GNB,23.0,2019.0,1.0,6.0,10.0,82.0,79.0,383.0,6.0,91.5,D,38.3,0.6,9.15,2.39375
2009.0,Rey Maualuga,Southern California,ILB,73.75,249.0,4.78,23.0,34.43981481481482,107.0,4.304478021978025,7.204715672676831,12-1-0,2.0,38.0,CIN,22.0,2017.0,0.0,0.0,9.0,47.0,46.0,357.0,7.0,4.0,D,44.62,0.88,0.5,2.78875
2009.0,Aaron Maybin,Penn State,DE,75.75,249.0,4.78,22.0,38.0,124.0,4.38,7.52,11-1-0,1.0,11.0,BUF,21.0,2012.0,0.0,0.0,0.0,5.0,2.0,27.0,0.0,6.0,D,9.0,0.0,2.0,0.5625
2009.0,Darcel McBath,Texas Tech,FS,72.25,198.0,4.58,14.0,38.0,119.0,4.16,6.8,9-3-0,2.0,48.0,DEN,23.0,2012.0,0.0,0.0,0.0,3.0,2.0,44.0,2.0,0.0,D,14.67,0.67,0.0,0.916875
2009.0,Brice McCain,Utah,CB,68.88,185.0,4.713211382113826,21.378663540445487,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,7-5-0,6.0,188.0,HOU,22.0,2017.0,0.0,0.0,2.0,19.0,7.0,193.0,11.0,0.5,D,24.12,1.38,0.06,1.5075
2009.0,Jason McCourty,Rutgers,CB,70.38,193.0,4.713211382113826,21.378663540445487,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,7-5-0,6.0,203.0,TEN,22.0,2020.0,0.0,0.0,9.0,45.0,31.0,588.0,18.0,1.0,D,53.45,1.64,0.09,3.340625
2009.0,Clinton McDonald,Memphis,DT,73.75,283.0,4.713211382113826,21.378663540445487,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,7-5-0,7.0,249.0,CIN,22.0,2019.0,0.0,0.0,2.0,25.0,1.0,178.0,2.0,21.0,D,17.8,0.2,2.1,1.1125
2009.0,Tyrone McKenzie,South Florida,OLB,73.63,243.0,4.76,27.0,34.43981481481482,112.0,4.304478021978025,7.204715672676831,6-6-0,3.0,97.0,NWE,23.0,2012.0,0.0,0.0,0.0,1.0,,17.0,0.0,0.0,D,5.67,0.0,0.0,0.354375
2009.0,Scott McKillop,Pittsburgh,ILB,72.88,244.0,4.7,27.0,35.5,119.0,4.39,7.0,5-6-0,5.0,146.0,SFO,23.0,2009.0,0.0,0.0,0.0,2.0,2.0,15.0,0.0,0.0,D,15.0,0.0,0.0,15.0
2009.0,Gerald McRath,Southern Mississippi,ILB,73.88,231.0,4.49,19.0,34.0,123.0,4.35,7.24,7-5-0,4.0,130.0,TEN,23.0,2012.0,0.0,0.0,1.0,7.0,7.0,87.0,1.0,1.5,D,29.0,0.33,0.5,1.8125
2009.0,Henry Melton,Texas,DE,75.63,269.0,4.713211382113826,21.378663540445487,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,13-0-0,4.0,105.0,CHI,22.0,2015.0,0.0,1.0,2.0,25.0,21.0,95.0,0.0,22.5,D,15.83,0.0,3.75,0.989375
2009.0,Mike Mickens,Cincinnati,CB,71.5,184.0,4.713211382113826,21.378663540445487,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,4-7-0,7.0,227.0,DAL,22.0,2006.0,0.0,0.0,0.0,,,0.0,0.0,0.0,D,-0.0,-0.0,-0.0,-0.0
2009.0,William Middleton,Furman (SC),CB,69.38,193.0,4.713211382113826,21.378663540445487,34.43981481481482,116.02665121668598,4.304478021978025,7.204715672676831,,5.0,138.0,ATL,23.0,2012.0,0.0,0.0,1.0,7.0,,108.0,2.0,1.0,D,36.0,0.67,0.33,2.25
2009.0,Roy Miller,Texas,DT,73.25,310.0,4.95,36.0,32.0,103.0,4.74,8.01,13-0-0,3.0,81.0,TAM,22.0,2017.0,0.0,0.0,5.0,34.0,16.0,169.0,0.0,8.0,D,21.12,0.0,1.0,1.32
